Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,district_code,school_code,,,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,"t-inle-q2",t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,#N/A,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,,,,
2021-06-01 15:22:15,2021-06-01 15:34:47,0,96.252.99.186,100,752,1,2021-06-01 15:34:48,R_eLseJB4z75N8d7r,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,3,,,,4,,,,,1,,,,,2,2,2,2,,,,4,4,4,4,4,4,,,,4,3,4,4,4,4,4,3,3,4,2,4,4,2,4,4,,,,,,,,,4,4,4,2,3,3,2,3,,,,,,,,,,,"I am a non-teaching staff member, so many of these questions were not relevant to my practice. ",,,There should be a N/A response for those of us completing the survey who are non-teaching staff. 
2021-06-01 16:00:04,2021-06-01 16:21:37,0,209.6.14.130,100,1292,1,2021-06-01 16:21:37,R_1GxdCyPk7YsSs2s,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,3,,4,5,4,4,3,5,3,3,4,4,2,4,1,2,1,1,4,4,3,3,3,4,3,4,2,2,2,5,5,4,4,4,2,2,5,2,2,3,3,5,3,3,2,4,4,3,5,3,3,3,5,5,3,3,3,2,5,5,4,4,3,4,4,4,3,2,3,5,3,3,Our math curriculum is not aligned to the common core and needs to be updated to match how math is taught in the 21st century not the 20th.,3,3,"thought the questions could have been more directed towards a specific point based on this current covid year versus ""normal years"".  not a lot comparing this year against a regular year.  "
2021-06-01 14:11:24,2021-06-01 16:55:25,0,174.242.81.153,100,9840,1,2021-06-01 16:55:25,R_pF3oK2qsWHpQnsZ,,,,,42.33639526,-71.0326004,anonymous,EN,6,6,2,,4,4,3,3,3,2,2,1,3,3,4,3,3,3,2,3,2,3,3,3,1,2,2,2,2,3,3,4,4,3,4,4,4,3,3,3,3,3,3,4,4,3,2,2,3,3,3,3,3,4,3,4,4,4,4,3,3,3,3,3,4,3,1,3,3,4,3,3,3,3,,7,5,
2021-06-01 20:48:23,2021-06-01 20:59:05,0,73.186.198.243,100,642,1,2021-06-01 20:59:06,R_3MGWPlhBfYJT1s7,,,,,42.49450684,-71.07150269,anonymous,EN,6,6,1,,5,5,5,2,2,4,1,1,4,4,4,4,2,2,1,2,3,1,2,4,4,4,4,4,3,3,3,4,4,3,3,3,4,3,3,1,1,4,2,3,4,3,4,4,4,4,5,4,4,4,4,5,3,2,2,2,3,3,4,3,4,4,4,3,3,3,2,3,2,3,,7,7,
2021-06-01 21:50:59,2021-06-01 21:59:52,0,108.49.228.151,100,532,1,2021-06-01 21:59:52,R_3Eik1aj75Qges7b,,,,,42.55749512,-71.17359924,anonymous,EN,6,6,3,,4,4,5,2,2,3,2,1,4,4,5,3,3,3,3,2,2,1,2,1,1,1,1,2,1,3,,3,3,4,3,3,3,3,3,3,3,2,2,4,2,3,4,2,4,3,4,3,3,3,3,2,5,,,1,2,2,2,,3,2,1,3,3,3,3,3,2,3,,7,5,
2021-06-01 18:51:02,2021-06-01 22:04:11,0,108.49.218.44,100,11589,1,2021-06-01 22:04:12,R_2TuascvBzWljQAg,,,,,42.50900269,-71.1984024,anonymous,EN,6,6,2,,4,5,5,4,3,5,3,2,4,5,5,4,5,4,4,4,3,3,4,4,5,5,3,5,4,1,1,5,3,4,5,5,4,4,5,3,3,4,4,4,5,4,5,5,4,4,5,5,4,4,4,5,5,4,5,1,5,5,3,5,5,4,4,3,4,5,5,5,3,3,,9,9,
2021-06-01 23:09:43,2021-06-01 23:16:21,0,98.217.94.94,100,397,1,2021-06-01 23:16:21,R_4UiCCXuJnRdmmyt,,,,,42.60279846,-71.23190308,anonymous,EN,6,6,2,,5,5,5,2,2,2,1,1,5,4,3,4,1,1,1,1,4,2,3,3,1,3,3,3,2,4,4,3,3,3,3,3,3,2,2,3,3,3,3,5,5,1,3,3,4,4,5,4,2,1,1,3,2,2,3,1,3,3,2,3,5,4,3,3,4,5,3,3,3,3,,8,5,
2021-06-02 7:32:47,2021-06-02 7:41:22,0,96.252.99.186,100,515,1,2021-06-02 7:41:23,R_O0CQsQgZdWa01ON,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,2,,4,4,4,4,4,5,4,2,4,4,4,4,4,4,4,3,3,5,4,5,5,5,4,4,4,2,2,3,3,4,3,3,4,4,4,3,3,4,3,5,4,3,4,4,4,4,4,4,4,3,4,4,5,4,4,3,4,3,3,3,3,3,3,3,4,4,3,4,3,4,,9,7,
2021-05-25 12:11:24,2021-05-26 8:52:55,0,209.80.140.32,2,74490,0,2021-06-02 8:52:56,R_eW1rR02FDMpXu49,,,,,,,anonymous,EN,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01 12:02:28,2021-06-02 9:29:21,0,96.252.99.186,100,77213,1,2021-06-02 9:29:21,R_p3GoyOYhndaVza1,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,2,,4,4,5,4,4,4,4,3,4,3,4,4,4,4,4,5,4,4,4,1,1,4,3,2,2,3,3,4,4,4,3,2,5,4,5,2,4,3,4,4,4,3,3,4,3,3,5,5,3,4,4,4,5,5,5,5,5,5,3,3,4,2,3,3,4,4,3,3,3,3,,6,6,
2021-06-02 9:53:53,2021-06-02 10:01:03,0,96.252.99.186,100,429,1,2021-06-02 10:01:03,R_51pcK7I3I64JuGR,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,2,,5,4,4,4,4,4,3,,4,4,5,4,,,,,,,,5,5,5,5,4,5,,,4,3,3,4,4,3,4,3,,,,2,3,4,3,4,4,3,4,4,4,3,3,3,4,,,,,3,3,4,4,,,,3,3,3,,,2,3,,,,
2021-06-02 10:28:39,2021-06-02 10:45:18,0,96.252.99.186,100,999,1,2021-06-02 10:45:19,R_xmB7qpIxZqmEd2x,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,1,,4,4,5,4,3,5,5,4,4,4,3,4,5,4,4,4,4,4,4,4,3,4,3,3,2,3,1,4,4,4,4,4,4,4,5,4,3,3,3,4,4,3,4,4,3,2,4,3,5,4,4,4,3,4,4,3,4,5,4,3,4,4,3,5,5,3,3,4,3,4,,9,7,
2021-06-02 10:55:22,2021-06-02 11:03:55,0,50.205.154.89,100,512,1,2021-06-02 11:03:56,R_s5q0ygic4cyxx9D,,,,,42.4125061,-71.00340271,anonymous,EN,4,5,1,,5,5,5,5,5,5,5,3,4,4,4,4,4,4,4,4,4,3,4,5,5,5,4,3,4,3,2,4,4,4,4,4,4,4,3,3,5,4,3,4,4,3,3,3,4,4,4,3,3,3,3,4,5,2,2,2,3,3,1,3,3,2,2,2,3,4,3,4,3,4,,5,5,
2021-06-02 11:20:06,2021-06-02 11:29:30,0,96.252.99.186,100,563,1,2021-06-02 11:29:31,R_urCQlyacxuO39nP,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,2,,5,5,4,5,4,5,3,1,5,5,5,4,1,3,1,1,4,5,5,3,1,4,3,4,2,3,3,3,3,3,3,3,5,5,4,2,3,5,1,4,5,2,3,3,3,2,4,4,1,1,1,2,4,4,3,2,4,4,5,4,4,2,1,2,2,3,1,1,3,3,,8,5,
2021-06-02 11:14:23,2021-06-02 11:29:33,0,96.252.99.186,100,909,1,2021-06-02 11:29:34,R_2frMgrhPRBxoXIy,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,2,,5,4,4,2,3,3,3,1,4,4,4,4,3,3,4,3,3,3,4,4,3,3,3,4,3,2,2,4,4,3,4,3,4,4,4,3,3,3,3,4,4,3,3,4,4,3,4,3,4,5,5,4,4,4,3,2,3,3,3,4,3,4,4,3,4,2,3,4,3,3,Not all teachers can accurately judge to answer all of your questions. Maybe you should add a 'Don't Know' option.,8,5,
2021-05-26 11:47:38,2021-05-26 11:53:47,0,96.230.20.18,48,368,0,2021-06-02 11:53:47,R_2qsBiNeHvDpky6J,,,,,,,anonymous,EN,6,1,3,,,,,1,2,3,3,3,,,,,3,2,3,3,,,,5,3,5,,,,2,3,4,,,,,5,4,3,,,,,,3,4,4,4,,,,,5,4,4,4,,,,,,,,,5,3,3,,,,,,4,5,,,,
2021-06-02 11:50:48,2021-06-02 12:02:03,0,96.252.99.186,100,675,1,2021-06-02 12:02:03,R_1Nrcao6hbS15CKQ,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,2,,5,4,5,4,1,3,3,1,5,4,4,4,2,3,2,2,3,3,2,1,1,1,1,2,2,3,4,3,3,4,3,4,3,3,4,3,3,2,1,4,3,3,3,3,4,4,3,4,2,2,2,3,5,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,2,2,I think its relevant to note the questions don't pertain properly to all teaching categories. ,7,5,
2021-06-02 11:51:42,2021-06-02 12:04:49,0,96.252.99.186,100,786,1,2021-06-02 12:04:49,R_xABvanWBeXwt3b3,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,2,,5,5,5,3,2,3,1,1,3,3,3,3,1,1,1,1,3,3,3,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,1,2,4,4,4,4,3,2,3,3,2,2,2,2,1,2,2,3,2,2,2,2,3,3,3,3,3,3,3,3,4,4,,8,6,
2021-06-01 12:04:11,2021-06-02 13:32:20,0,96.252.99.186,100,91688,1,2021-06-02 13:32:20,R_Z1s66SwmllQYNQl,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,2,,,,,5,5,5,4,,5,4,,,,,,,5,5,,5,5,5,,,,3,,4,4,,4,4,,,,4,,4,4,5,5,3,5,5,,,,,4,3,,,,,,,5,5,5,4,,,,,,,,,,,,5,5,
2021-06-02 15:17:10,2021-06-02 15:24:57,0,96.252.99.186,100,466,1,2021-06-02 15:24:57,R_1poh1l55xkkbI1p,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,2,,5,5,5,2,2,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,3,4,4,3,2,4,3,2,2,1,2,3,1,2,2,5,5,5,5,4,3,4,3,5,1,1,1,3,3,3,2,4,5,4,1,3,4,2,2,2,2,,5,5,
2021-06-02 20:35:34,2021-06-02 20:54:56,0,108.7.50.96,100,1162,1,2021-06-02 20:54:56,R_2eX5Wu1XppwhEzm,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,2,,5,5,5,3,4,4,,1,4,4,5,4,3,4,3,3,4,3,5,2,2,2,2,3,2,,,2,4,4,4,4,4,4,3,2,3,3,3,5,4,,,,4,3,4,4,3,3,,4,2,4,4,1,3,4,,,3,4,3,3,3,3,,,,,,7,4,
2021-06-01 12:08:47,2021-06-03 8:05:24,0,96.252.99.186,100,158197,1,2021-06-03 8:05:24,R_2QspfylqHjFXp8S,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,2,,5,5,5,2,2,2,1,1,4,4,4,4,2,2,1,3,4,2,3,4,3,4,3,3,3,4,4,3,3,3,3,3,4,4,4,1,5,5,5,5,3,2,4,4,4,2,5,4,2,1,3,4,2,3,3,1,4,3,3,3,4,5,5,4,4,3,3,5,3,3,,,,
2021-06-03 9:53:23,2021-06-03 11:29:10,0,96.252.99.186,100,5747,1,2021-06-03 11:29:10,R_2SGhALfj8sDYVpF,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,2,,4,3,4,3,2,5,3,1,3,4,4,3,3,3,3,3,4,3,3,3,3,4,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,2,4,,2,3,3,4,3,4,3,3,3,3,5,5,4,,,2,3,2,2,4,4,4,3,3,3,2,3,2,3,,8,7,
2021-06-03 12:16:42,2021-06-03 12:41:24,0,76.127.234.5,100,1481,1,2021-06-03 12:41:24,R_3O94tWsxwfkh1XS,,,,,42.78259277,-71.10289764,anonymous,EN,6,6,2,,5,5,5,3,3,4,3,2,4,3,3,4,3,3,2,3,4,1,2,5,4,4,5,5,3,3,2,4,2,4,4,4,5,4,5,3,3,4,2,4,4,3,4,2,3,4,5,4,4,4,4,5,3,3,4,3,3,3,3,3,3,2,3,3,3,2,3,4,3,5,,9,5,
2021-05-27 13:46:23,2021-05-27 13:46:30,0,209.80.140.13,1,7,0,2021-06-03 13:46:30,R_9GjDLXy3R28nHLr,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 14:36:25,2021-05-27 14:36:30,0,50.205.154.89,1,5,0,2021-06-03 14:36:31,R_1BKH6J1sxvGCS7n,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 15:32:09,2021-05-27 15:35:31,0,73.123.184.231,33,201,0,2021-06-03 15:35:32,R_1n9JNlZI01p8QEs,,,,,,,anonymous,EN,4,5,1,,,,,2,2,4,3,1,,,,,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,3,,,,,,,,,,,,,,,,2,3,3,2,3,,,,,,
2021-06-04 8:07:30,2021-06-04 8:21:33,0,96.252.99.186,100,842,1,2021-06-04 8:21:34,R_2fjRSLSbl6qDE3i,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,2,,5,4,5,4,4,3,3,2,4,4,5,3,2,3,3,2,4,4,4,2,1,1,3,2,2,,,,4,4,5,4,5,4,4,3,,5,3,4,5,3,5,5,2,4,4,4,4,,,4,,4,4,,4,4,5,5,4,4,4,5,4,4,3,4,3,4,,7,8,
2021-06-04 8:37:21,2021-06-04 8:46:06,0,96.252.99.186,100,524,1,2021-06-04 8:46:06,R_1Nkq22qD04groA8,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,2,,5,5,5,2,2,2,2,2,5,4,5,4,2,2,2,2,3,2,2,1,1,1,2,2,1,3,3,4,2,2,4,4,3,3,3,2,3,2,4,4,3,1,2,2,4,4,4,4,3,3,4,5,4,1,2,1,3,2,2,2,3,3,3,3,4,5,3,3,3,5,,9,5,
2021-05-28 10:56:46,2021-05-28 10:58:11,0,174.196.208.109,0,85,0,2021-06-04 10:58:12,R_6mSRlMDKx5qt3RT,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-04 11:15:47,2021-06-04 11:29:46,0,50.205.154.89,100,839,1,2021-06-04 11:29:47,R_1cZXb1wXbBoYDwD,,,,,42.4125061,-71.00340271,anonymous,EN,4,5,1,,5,5,5,4,4,5,3,2,4,4,4,4,4,3,3,4,5,2,5,5,5,5,4,4,4,1,1,5,5,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,2,5,4,4,4,3,4,3,5,3,3,2,5,5,4,4,4,3,3,3,4,4,4,5,3,3,,8,7,
2021-06-04 12:48:17,2021-06-04 12:54:19,0,96.252.99.186,100,361,1,2021-06-04 12:54:19,R_3IT35BkVMzgAgMK,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,1,,5,5,5,4,4,4,2,2,5,5,5,5,2,1,2,2,4,3,3,1,1,1,1,2,1,3,3,3,4,4,4,4,4,3,2,4,4,4,2,2,3,1,2,2,4,4,4,4,4,4,4,4,4,,,,,,,1,3,4,4,3,4,3,2,3,3,,,6,5,
2021-06-04 11:59:59,2021-06-04 13:01:50,0,50.205.154.89,100,3711,1,2021-06-04 13:01:50,R_BQd0Ni5X8rUpJol,,,,,42.4125061,-71.00340271,anonymous,EN,4,5,1,,4,4,5,5,4,5,4,1,5,4,5,5,3,3,3,4,5,5,5,5,5,5,5,4,5,1,1,5,5,5,5,5,4,4,4,5,4,4,3,2,5,4,5,5,3,3,4,3,4,3,3,4,5,,,,4,4,3,4,5,4,4,,,,4,4,3,3,,6,5,
2021-05-28 16:48:15,2021-05-28 16:49:04,0,216.15.119.253,13,48,0,2021-06-04 16:49:04,R_3j2QSR5RNnkyx66,,,,,,,anonymous,EN,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-05 10:28:00,2021-06-05 10:41:29,0,75.68.121.80,100,809,1,2021-06-05 10:41:30,R_25ZSNWpCRSNLxnX,,,,,42.4125061,-71.00340271,anonymous,EN,4,5,1,,5,5,5,4,5,5,4,5,4,4,4,4,3,3,3,3,5,4,4,3,3,3,2,2,2,3,3,4,4,4,3,3,4,4,2,3,3,3,3,3,4,3,4,3,4,4,4,4,3,3,3,4,5,1,1,,3,4,3,3,3,3,3,3,3,3,4,4,2,3,,8,5,
2021-06-06 16:02:03,2021-06-06 16:12:05,0,100.10.14.201,100,602,1,2021-06-06 16:12:05,R_3qI4IdBdJ6fVSHM,,,,,42.39349365,-71.18360138,anonymous,EN,6,6,2,,2,4,3,2,3,2,1,2,3,3,3,3,2,2,1,2,2,2,2,3,3,4,3,3,3,2,2,4,3,4,3,3,4,3,3,2,3,3,1,3,4,2,3,2,3,1,3,3,3,3,3,4,4,3,4,3,1,4,3,3,4,3,3,3,4,4,4,5,3,3,,6,5,
2021-06-06 16:01:55,2021-06-06 16:17:17,0,66.31.38.233,100,922,1,2021-06-06 16:17:18,R_3RebmvjtBBYYMAy,,,,,42.4178009,-71.11340332,anonymous,EN,6,6,2,,4,4,4,4,3,5,3,2,4,4,4,4,2,1,2,2,3,3,2,1,1,2,1,1,2,3,3,4,4,4,4,4,4,3,4,1,2,1,2,4,5,1,3,3,4,4,5,4,3,3,3,3,5,3,3,4,3,4,2,3,4,4,4,3,4,4,3,4,3,3,"Principal has turned a blind eye to the incompetency of two of the three administrators he started with. As a result the scheduling for the entire school and the special Ed department are in shambles. Very low confidence in his ability to trust,collaborate, or support his faculty. People are afraid ",7,6,Would have liked more questions about the administrative Team. 
2021-06-06 16:24:41,2021-06-06 16:46:06,0,73.61.18.214,100,1284,1,2021-06-06 16:46:06,R_11ZVg9UlL4fgx9b,,,,,42.64810181,-71.33429718,anonymous,EN,6,6,1,,4,4,3,3,3,5,4,4,3,4,4,3,4,4,5,4,4,3,3,4,4,5,4,4,4,,,4,3,3,3,3,4,3,3,3,3,3,3,4,,2,,3,3,5,2,3,,3,3,3,3,4,4,,4,3,3,3,3,3,3,3,3,3,,,,,,7,7,
2021-06-06 16:43:00,2021-06-06 16:56:44,0,108.49.214.26,100,823,1,2021-06-06 16:56:44,R_3niKnMl76sHw4It,,,,,42.55110168,-71.2559967,anonymous,EN,6,6,,,5,5,5,4,2,5,1,4,5,5,5,5,2,3,2,2,3,4,2,2,1,2,1,2,4,2,3,4,4,4,4,4,5,4,5,3,3,3,2,4,4,2,3,3,4,5,5,5,4,4,4,4,5,4,4,3,4,3,2,3,5,5,5,4,4,4,3,3,3,3,,7,3,
2021-06-06 17:00:02,2021-06-06 17:12:40,0,96.230.3.159,100,758,1,2021-06-06 17:12:41,R_3002d2HwzUKdQYz,,,,,42.50900269,-71.1984024,anonymous,EN,6,6,2,,5,4,5,2,2,2,2,2,4,3,4,4,3,2,3,3,3,2,4,4,3,3,3,3,2,3,3,4,4,3,4,3,3,4,2,3,3,4,3,4,3,2,4,2,4,4,4,4,4,3,3,4,3,4,3,1,3,3,2,3,3,4,4,3,2,3,2,3,3,3,"The size of the school (nearly 1200 students) limits the ""middle school"" model to some degree due to scheduling logistics among other things.",7,6,
2021-06-06 17:34:55,2021-06-06 17:40:25,0,73.142.116.109,100,329,1,2021-06-06 17:40:25,R_b3JZoJdy1ZdCJmF,,,,,42.32910156,-71.1815033,anonymous,EN,6,6,2,,4,4,4,3,3,5,3,3,4,4,4,4,3,4,3,3,4,4,4,3,2,3,3,3,3,3,3,4,4,4,4,5,4,4,4,4,4,3,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,,5,4,
2021-05-30 18:29:04,2021-05-30 18:30:17,0,73.4.0.28,13,73,0,2021-06-06 18:30:25,R_pS3SIDfF5j0Z57P,,,,,,,anonymous,EN,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-06 18:44:38,2021-06-06 18:55:57,0,24.61.51.125,100,679,1,2021-06-06 18:55:58,R_1doWRLknD4eOiU5,,,,,42.56390381,-70.94629669,anonymous,EN,6,6,1,,5,5,4,4,5,4,2,3,5,4,5,4,3,4,3,3,5,4,4,4,3,4,4,4,4,3,3,3,4,4,3,3,4,4,4,4,4,3,5,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,5,3,4,4,3,4,4,4,4,3,4,4,3,4,3,3,,9,7,
2021-06-06 20:23:40,2021-06-06 20:34:07,0,24.147.184.248,100,627,1,2021-06-06 20:34:08,R_Z2b15VdXIUf5TGx,,,,,42.49450684,-71.07150269,anonymous,EN,6,6,2,,4,4,4,3,4,3,3,2,4,4,4,4,3,3,2,3,4,4,4,4,3,4,3,4,4,2,2,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,3,4,4,3,4,4,3,3,4,3,3,3,4,3,4,,8,6,
2021-06-06 22:17:01,2021-06-06 22:23:34,0,130.44.176.42,100,392,1,2021-06-06 22:23:34,R_3k0xgRojuLpekrc,,,,,37.75100708,-97.8219986,anonymous,EN,6,6,1,,5,5,4,3,3,3,3,3,5,4,4,4,3,3,2,3,3,3,3,4,3,3,4,4,3,3,2,4,4,3,4,4,3,4,3,3,3,4,3,4,4,3,4,4,3,4,4,3,4,3,4,4,3,4,4,3,3,3,3,4,4,3,4,3,4,4,3,4,3,3,,8,4,
2021-06-01 13:09:43,2021-06-07 8:18:42,0,96.252.99.186,100,500938,1,2021-06-07 8:18:42,R_2VaQiXNRm1FY8m1,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,2,,5,5,5,4,4,5,4,,5,5,5,5,2,3,3,3,4,4,4,1,1,3,1,1,1,3,3,5,5,4,5,4,4,4,4,3,3,3,3,5,4,2,3,3,4,5,5,4,5,5,5,5,5,2,2,1,3,4,4,4,4,4,4,4,4,3,3,4,3,3,"We have a staff that cares & works hard to support students & each other, & we are constantly working to diversify & better our curriculum. We have an amazing student-body. They are kind, caring, and hard working.  We also have Vice Principals who are working nonstop to make our school better.",5,3,What is the ultimate goal of this work?
2021-06-07 8:15:36,2021-06-07 8:30:50,0,96.252.99.186,100,913,1,2021-06-07 8:30:50,R_31iOZj7rlspmqEg,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,2,,4,5,5,4,2,3,3,4,4,3,5,5,3,2,2,3,4,3,3,4,2,4,2,3,2,3,3,4,3,3,3,4,4,4,5,2,3,3,1,2,4,3,4,4,4,4,4,4,3,3,3,4,2,3,3,2,4,4,3,4,2,4,4,4,4,5,4,4,3,4,,,,
2021-06-01 12:08:48,2021-06-07 9:18:02,0,96.252.99.186,100,508153,1,2021-06-07 9:18:02,R_2Pp3VSWWG8GPaD4,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,2,,5,5,5,2,2,5,1,2,5,5,5,5,1,1,1,3,5,5,5,1,1,1,1,1,1,5,5,1,2,3,3,2,1,1,1,3,3,3,1,3,5,5,5,5,1,1,1,1,5,5,5,5,5,2,2,1,1,1,1,1,1,1,2,4,4,4,1,1,1,1,,5,,Waste of time. Nothing is going to change anyway
2021-06-07 10:49:19,2021-06-07 11:00:34,0,96.252.99.186,100,675,1,2021-06-07 11:00:35,R_3s48WlUhXHnQLGz,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,1,,4,4,4,4,3,4,3,2,4,4,4,3,2,2,1,1,3,3,3,4,4,4,4,4,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,,8,3,
2021-06-07 11:12:04,2021-06-07 11:22:56,0,96.252.99.186,100,652,1,2021-06-07 11:22:56,R_3mat2NkqllbO81h,,,,,42.48100281,-71.15630341,anonymous,EN,6,6,1,,5,5,5,2,2,2,1,2,4,3,4,5,1,3,1,1,2,2,2,1,1,1,2,2,1,4,3,3,3,3,3,3,3,3,3,2,3,2,1,3,2,2,3,2,4,2,3,3,5,4,3,3,2,2,2,2,3,2,2,2,4,3,3,2,2,2,2,3,3,3,,6,3,
2021-06-07 16:16:45,2021-06-07 16:22:28,0,73.123.192.187,100,342,1,2021-06-07 16:22:29,R_2RaK6IHRGlM2Axn,,,,,42.46090698,-71.00740051,anonymous,EN,4,5,2,,3,4,2,4,4,5,4,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,4,4,3,2,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,1,3,4,3,3,4,3,4,4,5,3,3,3,4,4,4,4,3,2,2,3,3,3,2,2,3,3,,8,8,
2021-06-07 16:21:22,2021-06-07 16:31:22,0,72.74.177.99,100,599,1,2021-06-07 16:31:22,R_1gTmJRVNGinavV5,,,,,42.67930603,-71.01689911,anonymous,EN,4,5,1,,5,4,4,5,5,5,4,1,3,4,4,4,3,2,3,3,5,4,5,3,4,3,2,2,2,2,3,4,4,3,4,4,4,3,4,3,2,2,2,1,5,3,4,4,4,4,4,4,4,4,4,4,5,2,2,1,3,3,2,4,4,3,3,4,4,4,3,3,3,3,,8,8,
2021-06-07 16:25:39,2021-06-07 16:49:08,0,71.174.231.252,100,1408,1,2021-06-07 16:49:08,R_PNTphmsIBM618jv,,,,,42.4947052,-70.84989929,anonymous,EN,4,5,,,5,5,5,2,3,5,4,3,4,4,5,4,4,4,4,3,4,4,4,4,5,3,4,4,4,2,2,4,4,3,3,4,3,4,2,3,2,2,2,4,4,3,2,3,3,3,4,4,5,5,5,5,5,3,3,2,4,4,4,3,4,3,4,2,4,4,1,2,1,2,,8,3,
2021-06-07 17:18:25,2021-06-07 17:34:22,0,73.123.253.84,100,956,1,2021-06-07 17:34:22,R_1mO80ub7dQWZExt,,,,,42.4125061,-71.00340271,anonymous,EN,4,5,1,,5,5,5,3,3,4,4,1,4,4,3,3,3,4,4,3,4,3,3,4,4,4,3,3,3,2,2,4,4,3,4,3,4,4,4,4,4,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,5,1,1,1,4,3,2,3,4,3,3,3,3,3,3,3,1,2,,7,7,
