StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,UserLanguage,District,DESE ID,"Please select the month, day and year of your birthday. - Month","Please select the month, day and year of your birthday. - Day","Please select the month, day and year of your birthday. - Year",LASID,grade,s-emsa-q1,s-emsa-q2,s-emsa-q3,s-tint-q1,s-tint-q2,s-tint-q3,s-tint-q4,s-tint-q5,s-acpr-q1,s-acpr-q2,s-acpr-q3,s-acpr-q4,s-cure-q1,s-cure-q2,s-cure-q3,s-cure-q4,s-sten-q1,s-sten-q2,s-sten-q3,s-sper-q1,s-sper-q2,s-sper-q3,s-sper-q4,s-civp-q1,s-civp-q2,s-civp-q3,s-civp-q4,s-grmi-q1,s-grmi-q2,s-grmi-q3,s-grmi-q4,s-appa-q1,s-appa-q2,s-appa-q3,s-peff-q1,s-peff-q2,s-peff-q3,s-peff-q4,s-peff-q5,s-peff-q6,s-sbel-q1,s-sbel-q2,s-sbel-q3,s-sbel-q4,s-sbel-q5,s-phys-q1,s-phys-q2,s-phys-q3,s-phys-q4,s-vale-q1,s-vale-q2,s-vale-q3,s-vale-q4,s-acst-q1,s-acst-q2,s-acst-q3,s-sust-q1,s-sust-q2,s-grit-q1,s-grit-q2,s-grit-q3,s-grit-q4,s-expa-q1,s-poaf-q1,s-poaf-q2,s-poaf-q3,s-poaf-q4,gender,What is your gender? - Another gender or gender identity not listed above - Text,race,What is your race/ethnicity?(Please select all that apply) - Prefer to self-describe - Text,Q_Language,MathTeacher,ScienceTeacher,SocialTeacher,EnglishTeacher
4/29/22 12:28,4/29/22 13:02,0,209.80.140.36,100,2005,0,2022-04-30T13:2:26,R_42vTGHnIdV4fcid,EN,4,2480305,3,17,110,37912,7,4,3,5,1,2,2,1,3,3,3,4,3,3,4,3,2,4,4,2,4,4,2,3,3,2,2,2,1,3,2,2,2,3,2,4,4,3,3,3,3,2,3,2,4,2,5,5,3,5,4,3,2,2,2,2,2,1,1,2,3,2,2,2,3,2,2,4,,,,,EN,,,Social Studies teacher,
4/26/22 7:44,4/26/22 8:06,0,50.205.154.86,100,1346,1,2022-04-26T8:6:54,R_1Fmlfst2uVNHt3m,EN,4,2480057,10,2,109,36196,7,4,3,4,4,2,3,4,4,5,4,5,5,3,3,2,2,3,3,3,2,3,3,2,3,2,3,3,4,5,3,5,3,1,1,4,4,4,4,2,4,4,4,3,4,2,5,4,4,5,5,4,3,4,3,3,3,5,4,3,5,2,2,3,3,2,4,4,2,,5,,EN,,,,English teacher
5/5/22 8:43,5/5/22 9:15,0,50.205.154.88,100,1917,1,2022-05-05T9:15:7,R_3lWkhVKWbUIARt1,EN,4,2480013,4,16,113,38681,4,2,5,2,1,1,1,4,2,2,4,4,3,3,3,4,5,3,2,2,2,4,2,3,3,4,4,4,3,3,2,3,2,4,3,2,2,1,1,1,2,2,2,3,2,3,2,2,2,2,3,4,4,4,1,1,2,2,2,3,4,2,3,2,2,2,2,3,2,,8,,EN,,,,
5/2/22 10:49,5/2/22 11:06,0,209.80.140.36,100,999,1,2022-05-02T11:6:4,R_1Ks4y2B7DENzk5q,EN,4,2480003,4,13,113,41827,4,4,4,4,4,1,4,3,4,,,,,2,2,2,3,1,1,4,3,2,3,5,3,3,4,4,4,4,3,4,2,3,3,,,,,,,,,,,,5,5,4,4,,,,,4,4,4,4,3,3,4,3,4,2,2,2,4,4,,,,,EN,,,,
2/15/22 10:32,2/15/22 10:38,0,192.64.64.114,100,358,1,2022-02-15T10:38:57,R_1i56AF50vLTNJf4,EN,5,2740505,3,24,107,111006472,10,2,,2,2,1,2,2,2,2,2,1,1,3,3,3,4,1,2,1,3,4,4,4,3,3,4,4,4,4,4,4,3,2,3,2,,2,1,2,1,3,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,4,,5,,EN,,Science teacher,,
5/5/22 13:09,5/5/22 13:18,0,209.80.140.32,100,559,1,2022-05-05T13:18:32,R_1MLDP2ehSOoDvq0,ES,4,2480505,2,18,108,47433,9,1,,4,3,4,4,4,4,3,4,4,5,3,3,5,5,4,4,4,5,5,5,5,1,1,4,2,5,3,4,5,4,5,3,4,4,4,4,3,4,3,4,4,4,3,3,2,3,4,5,3,4,5,4,2,5,5,5,4,5,4,5,4,5,5,4,4,2,,4,,ES,maestro de matemÃ¡ticas,,,
5/2/22 9:25,5/2/22 9:43,0,209.80.140.36,100,1096,1,2022-05-02T9:43:22,R_21b3yijh8dYDjFK,EN,4,2480003,6,15,112,37923,5,2,3,2,5,4,5,5,5,5,5,5,5,4,5,4,1,4,4,4,5,5,4,5,5,4,,4,4,5,5,3,3,3,5,4,4,4,4,4,5,5,4,4,5,4,1,4,4,5,4,5,5,5,2,2,2,5,5,4,4,4,5,4,4,4,5,5,1,,5,,EN,,,,
2/10/22 9:39,2/10/22 9:47,0,192.64.64.114,100,477,1,2022-02-10T9:47:43,R_1FqYIXbyGxn0OZ6,EN,5,2740075,9,4,109,111013765,7,,,,,,,,,4,4,5,5,,,,,,,,3,3,3,3,,,,,,,,,2,4,1,4,4,5,5,4,4,2,2,2,2,3,4,4,3,4,2,2,3,2,3,3,3,2,3,3,3,3,3,4,1,3,2,2,2,,4,,EN,Math teacher,,,
4/26/22 7:43,4/26/22 8:13,0,50.205.154.86,100,1766,1,2022-04-26T8:13:5,R_1rNhLTblLmiWvn3,EN,4,2480057,5,6,111,38846,6,4,5,5,1,2,3,1,3,4,3,4,3,3,5,4,3,2,2,2,3,3,4,4,2,2,4,3,4,4,3,4,3,2,4,2,2,,2,1,2,3,3,4,3,3,5,2,4,4,4,2,2,3,2,3,2,5,3,3,3,2,1,3,3,3,3,4,1,,6,,EN,,,Social Studies teacher,
5/5/22 14:01,5/5/22 14:12,0,209.80.140.32,100,659,1,2022-05-05T14:12:51,R_OEiQ5iCtKimQ1RD,EN,4,2480505,11,16,106,31266,10,3,3,3,4,3,5,5,5,5,5,5,5,3,3,3,3,3,3,3,2,3,2,4,3,3,3,2,5,5,3,5,4,3,5,4,4,4,4,4,4,4,5,4,4,3,3,3,3,5,5,4,3,4,2,1,1,5,5,4,5,3,4,5,4,4,3,4,2,,2,,EN,,Science teacher,,
5/19/22 13:37,5/19/22 13:50,0,50.206.93.226,100,782,1,2022-05-19T13:50:14,R_27sduDSIWVuI5Q2,EN,8,3100017,11,17,113,87811,3,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,4,,4,,,,,,,3,,,3,,,3,,2,,4,,,,3,,,3,,2,,5,,EN,,,,
4/25/22 10:44,4/25/22 11:01,0,50.205.154.86,100,996,1,2022-04-25T11:1:27,R_2wozEtcxYqdwMzH,EN,4,2480056,6,16,,43069,3,2,,,3,,,,,2,,,,,,,3,,2,,,,,4,,,,2,,4,,,3,,,,,,,,,,,,,,,,,5,,,2,,,2,,,,,,,,,,,,,1,,4,,EN,,,,
4/29/22 10:09,4/29/22 10:13,0,209.80.140.36,100,217,1,2022-04-29T10:13:20,R_1PSND2mDEu9WXUe,EN,4,2480003,12,8,113,42122,3,,,,,,,,,,,,,,,,4,,4,,,,,,,,,4,,,,,,,,,,,,,5,,3,,,,,,,2,,,2,,,3,,2,,4,,,,3,,,2,,2,,2,,EN,,,,
4/25/22 7:07,4/25/22 9:38,0,50.205.154.84,100,9051,1,2022-04-25T9:38:30,R_ZxH3lN982gKvL9L,EN,4,2480035,2,14,114,42123,3,,,,,,,,,,,,,,,,1,,3,,,,,,,,,3,,,,,,,,,,,,,4,,1,,,,,,,2,,,3,,,2,,1,,1,,,,2,,,3,,1,,2,,EN,,,,
5/27/22 9:43,5/27/22 9:59,0,50.206.93.226,100,971,1,2022-05-27T9:59:47,R_Z7tajH08toYcK4N,EN,8,3100017,7,2,114,87446,3,2,,,3,,,,,5,,,,,,,4,,4,,,,,4,,,,5,,5,,,4,,,,,,,,,,,,,,,,,4,,,4,,,2,,,,,,,,,,,,,1,,,,EN,,,,
5/20/22 9:24,5/20/22 10:40,0,50.206.93.226,100,4567,1,2022-05-20T10:40:37,R_22RkvFJJl9LFVVw,EN,8,3100017,4,22,113,87023,4,4,,,5,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,5,,2,,,,,,,4,,,3,,,5,,5,,3,,,,3,,,3,,1,,3,,EN,,,,
3/3/22 11:30,3/3/22 11:35,0,192.64.64.114,100,275,1,2022-03-03T11:35:18,R_aW2sE6UUQ2GgMwh,EN,5,2740115,9,11,112,111017589,4,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,5,,2,,,,,,,5,,,4,,,4,,5,,3,,,,3,,,4,,2,,3,,EN,,,,
2/11/22 11:13,2/11/22 11:20,0,192.64.64.114,100,419,1,2022-02-11T11:20:6,R_2aS3Kaa0BabjKHy,PT-BR,5,2740087,1,6,113,111015636,4,,,,,,,,,,,,,,,,4,,5,,,,,,,,,5,,,,,,,,,,,,,4,,3,,,,,,,5,,,5,,,2,,3,,4,,,,3,,,3,,2,,,,PT-BR,,,,
2/11/22 11:08,2/11/22 11:18,0,192.64.64.114,100,577,1,2022-02-11T11:18:22,R_2cAdEd6MTiobGbo,PT-BR,5,2740087,6,30,113,111017396,4,,,,,,,,,5,,,,,,,,,,,,,,3,,,,,,,,,5,,,,,,,,5,,4,,,,,,,3,,,4,,,3,,5,,3,,,,2,,,4,,2,,7,brazil,PT-BR,,,,
2/9/22 8:36,2/9/22 8:56,0,192.64.64.114,100,1184,1,2022-02-09T8:56:22,R_3iRmK1fRqVlHMJg,EN,5,2740087,9,22,111,111010822,5,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,4,,2,,,,,,,4,,,5,,,4,,3,,5,,,,2,,,4,,1,,4,,EN,,,,
4/26/22 8:40,4/26/22 8:57,0,50.205.154.92,100,995,1,2022-04-26T8:57:28,R_27a2CbKeskw7hXY,EN,4,2480050,3,3,113,47501,3,3,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,5,,3,,,,,,,3,,,4,,,4,,3,,4,,,,2,,,5,,1,,4,,EN,,,,
4/26/22 8:40,4/26/22 9:00,0,50.205.154.92,100,1168,1,2022-04-26T9:0:24,R_2XnBwlHVzhI1QRV,EN,4,2480050,12,5,113,47293,3,,,,,,,,,5,,,,,,,,,,,,,,3,,,,,,,,,3,,,,,,,,3,,5,,,,,,,5,,,3,,,5,,3,,3,,,,3,,,5,,1,,8,,EN,,,,
4/28/22 10:08,4/28/22 10:18,0,209.80.140.36,100,613,1,2022-04-28T10:18:34,R_3iV9XDG3P9yXChl,EN,4,2480003,12,18,113,45613,3,,,,,,,,,,,,,,,,4,,4,,,,,,,,,5,,,,,,,,,,,,,5,,4,,,,,,,3,,,4,,,5,,4,,4,,,,2,,,2,,1,,4,,EN,,,,
4/25/22 9:40,4/25/22 9:55,0,209.80.140.36,100,869,1,2022-04-25T9:55:29,R_3lWFfeawCBQeQsk,ES,4,2480305,7,1,108,44848,8,4,5,3,4,3,5,3,4,4,5,4,5,3,3,3,2,3,4,1,4,5,5,5,4,2,2,4,5,5,3,4,5,3,5,4,4,4,3,3,4,4,3,3,3,2,2,3,4,4,4,3,3,3,2,1,2,4,4,5,4,4,5,4,5,3,4,3,2,,4,,ES,,,,maestro de InglÃ©s
4/26/22 7:49,4/26/22 8:04,0,50.205.154.86,100,948,1,2022-04-26T8:4:57,R_BMrDBlSzsoYP4Z3,ES,4,2480057,8,13,109,47088,6,2,5,4,4,1,4,3,3,5,3,3,4,3,4,4,3,4,4,4,4,3,4,3,4,5,5,3,4,5,3,4,5,1,2,4,4,5,2,3,4,3,4,3,2,4,2,4,4,5,5,4,4,4,3,1,2,5,5,3,4,3,4,3,5,4,4,4,2,,4,,ES,maestro de matemÃ¡ticas,,,
4/26/22 7:48,4/26/22 8:11,0,50.205.154.86,100,1377,1,2022-04-26T8:11:26,R_2EcOOQV9EL8h6ra,EN,4,2480057,8,11,109,40692,8,3,4,4,5,4,5,5,5,5,5,4,5,3,2,3,2,5,4,3,4,4,5,4,2,3,3,4,4,4,3,4,3,4,3,5,4,5,4,5,5,4,4,4,4,3,4,3,4,4,4,3,3,3,1,1,1,4,4,3,3,3,2,2,3,4,3,3,1,,"1,4",,EN,,,,English teacher
2/15/22 10:17,2/15/22 10:22,0,192.64.64.114,100,328,1,2022-02-15T10:22:44,R_22MokTUTOF0mE1c,EN,5,2740505,1,16,107,111005730,10,,,,,,,,,4,4,4,4,,,,,,,,2,3,3,3,,,,,,,,,1,2,1,5,4,4,4,4,5,5,4,4,4,3,3,2,4,5,5,3,4,4,5,4,5,5,5,3,4,4,3,3,4,3,3,4,2,,5,,EN,,,Social Studies teacher,
2/15/22 10:11,2/15/22 10:18,0,172.58.222.128,100,436,1,2022-02-15T10:18:51,R_ZCqhooMcQ5gijyp,EN,5,2740505,9,18,107,111006526,9,2,3,4,5,3,4,4,4,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,5,5,5,3,4,5,5,4,3,3,3,3,2,4,4,4,4,4,4,2,1,2,5,5,4,5,2,4,2,3,3,3,3,1,,4,,EN,,Science teacher,,
3/2/22 9:17,3/2/22 9:27,0,192.64.64.114,100,558,1,2022-03-02T9:27:11,R_3KMzzQQys0Kapmg,EN,5,2740087,9,10,109,111007699,7,3,3,5,4,4,2,3,4,,,,,,,,,,,,,,,,,,,,4,4,3,4,,,,4,2,3,4,1,4,4,4,4,4,2,5,4,4,4,3,2,2,4,3,2,2,1,2,4,3,4,3,3,2,1,3,3,2,,"4,5",,EN,Math teacher,,,
4/26/22 7:49,4/26/22 8:08,0,50.205.154.86,100,1111,1,2022-04-26T8:8:10,R_8Id8Fs20Vt0bCzD,EN,4,2480057,6,5,110,37857,6,2,2,3,4,,,,,4,5,3,5,,4,3,,2,4,4,3,4,1,3,,,4,,,4,4,,5,5,1,5,4,4,4,4,4,3,4,2,3,4,4,2,3,5,4,4,3,3,3,2,3,,3,4,4,2,5,3,3,,2,,1,,4,,EN,,Science teacher,,
1/26/22 11:01,1/26/22 11:12,0,192.64.64.114,100,630,1,2022-01-26T11:12:3,R_2uwHMW33MfDyem2,EN,5,2740111,2,27,109,,8,4,4,4,2,1,3,2,2,4,5,4,2,3,,2,4,4,,2,4,4,3,5,3,2,3,2,2,2,4,2,2,3,4,,,,,,,,,,,,4,4,3,4,5,4,3,3,3,2,2,,,,,,,,,,,,1,,4,,EN,,,,English teacher
5/5/22 13:08,5/5/22 13:21,0,209.80.140.13,100,763,1,2022-05-05T13:21:21,R_1o1280na4t8pnEE,ES,4,2480505,11,7,106,43809,10,3,3,5,3,1,2,2,3,4,4,5,5,3,3,3,3,2,3,3,3,4,3,3,3,3,3,4,4,2,2,4,1,1,1,3,4,3,4,3,3,3,4,3,4,3,5,3,4,5,4,2,3,4,2,2,3,2,2,4,5,3,4,1,4,3,4,3,2,,4,,ES,,maestro de ciencias,,
4/27/22 9:00,4/27/22 9:07,0,209.80.140.36,100,450,1,2022-04-27T9:7:51,R_2f6Qj6Vji46psIZ,EN,4,2480305,6,26,109,37988,8,5,4,5,5,4,5,4,5,5,5,2,4,4,5,3,3,4,4,4,1,4,3,4,2,4,3,3,4,4,4,4,1,4,1,4,4,5,4,4,5,4,4,5,5,4,5,5,4,3,5,2,2,4,5,5,4,4,4,4,4,4,4,4,2,3,4,4,1,,"3,5",,EN,,,,English teacher
2/8/22 11:14,2/8/22 11:25,0,192.64.64.114,68,652,0,2022-02-09T11:25:7,R_3GB9QbjHHWt9x3P,EN,5,2740111,4,24,112,111010850,5,,,,,,,,,,,,,4,2,3,3,,,,,,,,,,,,,,,,,,,5,4,5,4,3,4,4,4,4,4,3,4,2,4,5,,,,,,,,1,3,,,,,,,,,,,,,,EN,,,,
4/27/22 9:00,4/27/22 9:07,0,209.80.140.36,100,453,1,2022-04-27T9:7:42,R_2eWJmVt9WS8b9n5,EN,4,2480305,8,1,109,34312,8,3,3,4,3,3,3,3,4,3,3,3,3,3,4,4,5,3,2,3,4,4,4,4,3,3,3,3,2,1,4,3,4,4,4,3,3,3,4,4,3,2,2,2,2,2,3,5,4,3,4,3,1,2,1,1,1,3,3,2,4,2,2,5,1,1,2,2,1,,5,,EN,Math teacher,,,
4/27/22 13:33,4/27/22 13:57,0,50.205.154.89,100,1482,1,2022-04-27T13:57:43,R_33eUy5RNk9MkTBc,EN,4,2480025,10,27,111,42290,5,3,5,5,4,2,4,3,3,5,5,4,4,3,4,5,5,5,5,3,3,4,4,4,4,4,4,3,4,4,5,5,5,3,4,5,5,5,4,4,5,5,3,3,4,4,2,3,5,5,5,5,5,5,4,2,1,5,5,4,2,4,4,2,2,3,4,3,2,,4,,EN,,,,
5/5/22 13:17,5/5/22 13:27,0,209.80.140.32,100,618,1,2022-05-05T13:27:46,R_2rM9mWimrYsTYMG,EN,4,2480505,10,21,106,40072,10,2,2,2,3,4,3,4,4,5,4,4,4,3,3,4,4,2,3,4,4,4,4,5,3,4,3,4,3,4,3,4,4,3,4,5,5,5,4,5,4,4,2,3,3,3,2,5,3,2,5,3,5,3,1,3,1,5,3,5,4,4,5,3,4,5,5,4,1,,4,,EN,Math teacher,,,
4/29/22 13:29,4/29/22 13:39,0,209.80.140.36,100,575,1,2022-04-29T13:39:27,R_31ZpU7C9Pc4q1yK,EN,4,2480305,9,4,109,38537@rpsk12.org,7,2,2,5,3,3,4,4,4,5,5,4,5,4,5,5,4,5,4,5,5,5,5,5,5,2,5,5,5,5,5,5,4,2,3,5,5,5,5,5,5,4,3,5,3,4,5,5,4,5,5,3,5,5,5,5,2,5,5,5,5,5,5,1,5,5,5,5,2,,3,,EN,,Science teacher,,
5/5/22 13:06,5/5/22 13:15,0,209.80.140.32,100,501,1,2022-05-05T13:15:16,R_3NE86oOHbNzIUSu,EN,4,2480505,9,14,106,38904,10,4,4,5,5,3,3,3,4,5,5,4,5,4,4,4,3,5,5,3,4,5,4,5,3,3,4,3,4,2,4,4,3,5,4,5,5,5,5,5,5,4,4,4,4,4,1,3,3,3,5,3,3,3,2,1,1,5,4,3,4,4,3,3,3,4,3,4,2,,4,,EN,,Science teacher,,
5/5/22 13:15,5/5/22 13:25,0,209.80.140.32,100,627,1,2022-05-05T13:25:56,R_2ro1ls9pwXi7Cfa,EN,4,2480505,1,15,108,34673,9,3,3,3,3,3,4,4,4,4,4,5,3,1,2,1,3,3,4,4,2,3,2,2,5,3,4,3,4,3,2,3,2,4,5,5.00,3.00,3.00,4.00,2.00,4.00,2,2,4,3,3,4,3,4,4,4,2,3,5,4,5,4,1,4,3,3,4,2,2,4,2,2,4,1,,"4,5",,EN,,Science teacher,,
4/27/22 9:54,4/27/22 10:28,0,50.205.154.84,100,2060,1,2022-04-27T10:28:33,R_248lNuHyvTDZ0bW,EN,4,2480035,8,18,112,40534,5,3,3,2,4,4,3,4,4,4,3,4,4,2,4,3,1,3,3,3,3,1,2,2,4,3,5,3,3,5,5,5,3,4,4,4,4,4,4,3,4,4,4,2,3,3,4,4,3,2,3,3,3,4,2,1,2,1,1,3,5,3,4,2,3,3,4,4,2,,"4,5",,EN,,,,
4/26/22 7:53,4/26/22 8:06,0,209.80.140.38,100,765,1,2022-04-26T8:6:23,R_u2DFWrmmZjMAUN3,EN,4,2480014,6,25,109,33735,8,1,1,3,2,1,3,2,2,3,3,5,4,2,2,1,1,1,1,1,1,3,5,3,4,2,2,2,3,2,3,3,4,2,1,3,3,3,3,2,3,1,1,1,1,2,3,3,3,4,2,2,2,2,2,1,2,3,3,2,3,1,2,1,2,1,1,2,2,,8,,EN,,,,English teacher
4/26/22 7:57,4/26/22 8:14,0,209.80.140.38,100,1023,1,2022-04-26T8:14:55,R_eLJs6Ykhx7N3FoR,EN,4,2480014,7,18,110,35852,7,1,1,2,4,3,4,4,4,4,4,4,4,3,4,4,4,2,3,5,3,4,4,4,3,4,4,4,3,3,3,3,3,4,3,5,4,5,4,3,4,2,3,1,3,2,3,3,2,2,5,3,2,4,3,2,2,1,4,4,5,4,2,2,3,2,3,3,1,,5,,EN,Math teacher,,,
5/5/22 14:01,5/6/22 7:53,0,209.80.140.32,58,64290,0,2022-05-07T7:53:5,R_21AikFCqGo9lGCF,ES,4,2480505,7,9,107,47267,9,5,2,5,,,,,,4,4,3,5,2,3,3,3,3,4,3,3,3,4,3,3,4,3,3,4,4,,2,,,,5,5,4,4,5,5,4,3,3,4,3,3,4,2,4,5,4,4,5,2,1,2,,,,,,,,2,4,4,2,,,,,ES,maestro de matemÃ¡ticas,,,
4/14/22 13:39,4/14/22 13:52,0,50.205.154.89,100,795,1,2022-04-14T13:52:17,R_3ekvG07L5ULnkkQ,EN,4,2480025,4,23,112,46168,5,3,3,4,1,1,2,3,1,3,3,3,3,3,4,3,5,3,3,3,3,2,2,3,3,3,3,2,3,5,1,3,4,2,1,3,4,3,2,1,2,3,3,2,3,3,4,4,3,4,3,2,1,3,1,1,2,1,2,4,1,3,4,2,4,3,3,4,1,,4,,EN,,,,
4/27/22 8:28,4/27/22 8:50,0,209.80.140.36,100,1288,1,2022-04-27T8:50:16,R_33ms7IYKZ0CfAXg,EN,4,2480305,11,28,108,43883,8,3,3,4,3,4,3,4,4,4,4,4,4,1,4,4,2,1,1,3,4,4,4,4,3,3,4,3,4,4,4,4,2,3,4,5,4,4,4,4,4,4,3,3,3,2,4,4,4,4,4,3,1,4,3,2,2,1,3,4,4,4,4,1,2,1,3,4,2,,4,,EN,,,,English teacher
4/28/22 10:42,4/28/22 10:50,0,50.205.154.86,100,428,1,2022-04-28T10:50:3,R_3shKgeiMD74YgIs,EN,4,2480056,3,10,114,47199,3,4,,,3,,,,,2,,,,,,,4,,5,,,,,3,,,,4,,4,,,2,,,,,,,,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,8,,EN,,,,
4/29/22 8:55,4/29/22 9:32,0,50.205.154.84,100,2242,1,2022-04-29T9:32:54,R_0Ti5auwpZyu2DiV,EN,4,2480035,8,6,114,47085,3,3,,,4,,,,,4,,,,,,,3,,4,,,,,4,,,,4,,5,,,2,,,,,,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,EN,,,,
5/2/22 10:10,5/2/22 10:16,0,209.80.140.36,100,335,1,2022-05-02T10:16:4,R_XKSt8MOr5dwC0U1,EN,4,2480003,6,15,113,38931,3,4,,,4,,,,,4,,,,,,,4,,2,,,,,3,,,,2,,4,,,5,,,,,,,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,EN,,,,
5/5/22 13:20,5/5/22 13:44,0,209.80.140.32,100,1411,1,2022-05-05T13:44:14,R_2rPbYQWc2wh0fK1,EN,4,2480505,4,5,107,46069,9,,3,4,4,3,5,3,5,5,,4,5,3,3,3,3,5,3,3,5,5,5,5,4,3,3,5,3,5,3,4,3,5,5,5,5,5,3,3,5,3,3,2,3,3,3,5,5,5,5,3,3,3,,,,5,4,3,5,3,3,1,3,3,3,3,,,,,EN,,,,English teacher
4/26/22 7:52,4/26/22 8:04,0,50.205.154.86,100,722,1,2022-04-26T8:4:37,R_cNt0GQh1KtNHNDP,EN,4,2480057,4,24,110,37651,7,1,2,2,3,4,5,5,3,5,4,5,5,3,3,4,3,3,3,,2,3,2,3,4,2,4,4,5,4,3,4,3,5,4,4,3,3,3,4,3,4,4,5,2,4,1,5,4,3,4,3,3,4,1,4,3,5,4,4,4,4,3,4,3,4,2,4,2,,4,,EN,,Science teacher,,
5/5/22 7:51,5/5/22 9:05,0,172.58.219.227,58,4440,0,2022-05-06T9:5:11,R_UltrHddoW3cVqJr,EN,4,2480520,3,6,105,35722,12,,,,5,4,4,2,4,,,,,3,5,5,5,3,3,2,4,4,5,4,1,3,3,3,5,5,5,5,4,3,3,5,5,5,4,4,5,5,5,4,5,4,5,5,5,5,3,2,3,4,3,4,3,5,5,,,,,3,3,4,3,4,,,,,EN,,Science teacher,,
5/5/22 13:13,5/5/22 13:26,0,209.80.140.32,100,766,1,2022-05-05T13:26:9,R_1eUJxTPFa9s4pd8,EN,4,2480505,4,7,106,32544,10,3,3,5,4,2,3,2,4,5,3,4,3,4,1,3,2,3,3,3,3,3,3,2,4,4,4,4,2,3,3,2,2,2,2,4,4,5,4,4,5,4,5,4,5,4,4,4,3,5,2,,2,2,4,2,4,2,3,3,2,4,2,3,2,2,3,2,2,,4,,EN,,Science teacher,,
4/27/22 11:43,4/27/22 12:01,0,50.205.154.92,100,1090,1,2022-04-27T12:1:32,R_10PAB5uDixj1XXe,EN,4,2480050,12,5,111,,5,3,2,2,4,3,5,4,5,2,4,2,5,3,4,5,5,3,,3,3,3,4,3,5,5,4,4,4,5,5,5,4,3,3,5,3,4,4,4,4,4,3,3,4,3,5,5,4,3,2,2,3,2,2,1,3,3,4,3,3,4,4,4,2,2,3,4,1,,"3,7",,EN,,,,
5/9/22 9:44,5/9/22 9:47,0,172.58.217.110,85,138,0,2022-05-10T9:47:9,R_2R8i1ai0jn3t4EX,EN,8,3100505,3,9,107,84227,10,4,5,3,,,,,,,,,,3,2,3,2,1,3,2,3,2,3,4,,,,,,,,,2,2,2,1,2,3,2,3,1,4,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,,,Social Studies teacher,
5/20/22 10:18,5/20/22 10:27,0,50.221.21.222,100,538,1,2022-05-20T10:27:28,R_1LiLL572AAk7fCP,EN,8,3100505,4,30,108,,9,3,4,4,3,4,4,5,2,4,2,2,1,4,3,4,2,4,5,4,3,2,4,3,3,5,3,4,2,5,1,4,4,3,3,4,3,3,2,3,3,3,2,2,4,4,,,,,,,,,,,,,,,,,,,,,,,2,,4,,EN,,,,English teacher
5/3/22 7:58,5/3/22 8:05,0,71.184.66.138,100,455,1,2022-05-03T8:5:40,R_2xxWohcZMu94EtI,EN,8,3100305,9,5,109,85794,7,2,1,2,4,3,3,3,4,,,,,,,,,,,,,,,,,,,,2,3,3,3,,,,3,4,4,1,2,4,3,2,1,2,2,3,3,3,5,4,4,2,4,3,1,2,3,3,4,3,2,4,1,2,1,3,3,1,,7,,EN,,,,English teacher
5/3/22 7:54,5/3/22 8:10,0,50.221.21.222,100,929,1,2022-05-03T8:10:4,R_1GE6jjTGzXWskmJ,EN,8,3100305,12,7,109,Amaryi gonsalves,7,3,5,5,2,2,4,3,3,5,4,4,4,3,3,4,3,2,4,5,3,5,5,4,4,4,4,4,2,4,5,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,4,3,5,5,5,5,1,3,4,5,4,2,,3,,EN,Math teacher,,,
2/15/22 10:26,2/15/22 10:41,0,172.58.221.24,100,868,1,2022-02-15T10:41:11,R_117mGrkM5oQsMS9,ES,5,2740505,5,28,106,111013676,11,2,2,3,5,1,3,4,4,4,5,2,5,3,2,4,4,4,4,4,2,2,4,3,4,3,3,3,3,2,3,4,3,3,1,,,,,,,,,,,,2,5,3,4,4,3,4,4,4,2,3,,,,,,,,,,,,1,,4,,ES,,,maestro de estudios sociales,
2/8/22 12:27,2/8/22 12:34,0,192.64.64.114,100,459,1,2022-02-08T12:34:57,R_2YXvAOnGfnamZcI,EN,5,2740111,12,29,111,111010141,5,3,4,5,4,1,4,4,4,5,4,4,5,2,2,4,3,3,3,2,3,3,2,4,4,4,5,4,4,4,4,3,2,4,1,4,4,4,3,3,4,2,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,1,,7,American Brazilian ,EN,,,,
