StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,UserLanguage,What district is your school in?,DESE ID,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,"If there is anything you would like us to know about your school that we did not ask about, please tell us.",How easy to understand were the questions?,How interesting were the questions?,Please give us any additional feedback about the survey.,
6/8/22 13:02,6/8/22 13:26,0,107.77.225.231,100,1405,1,2022-06-08T13:26:17,R_2aKpjpeAVVSdW3y,EN,4,2480025,4,4,5,2,2,4,3,5,4,3,4,4,4,3,2,2,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,3,1,2,5,2,3,3,,,4,,2,3,3,3,3,3,2,2,5,4,4,4,,,,2,2,2,,,3,3,,5,,,
4/25/22 10:16,4/25/22 10:28,0,71.184.66.140,100,699,1,2022-04-25T10:28:18,R_UnhPZrQUSmYrKBH,EN,8,3100505,,,4,3,3,5,5,4,3,3,2,3,4,4,4,4,,,,2,2,2,3,3,,1,2,2,3,3,2,2,3,2,4,2,3,4,3,,4,3,4,4,,,,,4,4,3,5,5,2,,,4,3,3,3,2,,2,4,4,4,3,3,,,,,,,
5/10/22 11:49,5/10/22 12:04,0,192.64.64.114,100,871,1,2022-05-10T12:4:24,R_2taRh62SMp7s3BZ,EN,5,2740083,4,4,4,4,4,5,4,1,4,4,4,4,3,1,4,2,4,4,4,5,5,5,5,5,4,3,3,4,4,4,4,4,4,3,3,4,4,5,4,5,4,3,4,4,,,,,5,5,4,5,1,3,3,2,4,4,3,4,,,,4,3,4,4,5,3,3,,9,5,2,
6/8/22 13:14,6/8/22 13:21,0,172.58.223.48,100,424,1,2022-06-08T13:21:35,R_DIzYp0BHr9sRNmN,EN,4,2480057,5,5,5,4,4,5,4,5,5,5,5,5,4,4,2,3,4,4,4,5,5,5,5,4,5,4,4,4,4,4,4,3,3,4,3,4,5,4,2,4,5,5,5,5,3,3,4,5,4,4,4,4,3,2,2,1,5,4,3,3,2,3,3,4,4,4,3,4,3,4,,,,,
6/8/22 13:18,6/8/22 13:27,0,50.205.154.86,100,580,1,2022-06-08T13:27:42,R_w7zaMdG00iBOrvj,EN,4,2480057,5,4,4,3,3,5,4,2,5,4,4,4,2,1,1,2,3,2,4,5,5,4,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,4,4,4,4,3,2,2,1,4,4,2,2,3,3,3,4,3,3,3,4,3,3,This has been a unique and challenging year. I hope we can see where we need to work on and engage that part of our school next year with new eyes and new energy post pandemic (hopefully post-pandemic) ,5,5,I would like questions to be distinct about the school and the district policies which are different at times. ,
6/8/22 12:27,6/8/22 12:40,0,209.80.140.32,100,771,1,2022-06-08T12:40:25,R_1NmlehBPfNu5gbX,EN,4,2480505,4,4,3,2,2,4,3,5,4,4,4,2,3,3,4,3,1,1,2,4,4,3,2,3,2,3,3,4,2,3,3,3,2,3,2,2,3,3,1,1,3,2,2,2,2,3,3,3,3,4,3,3,3,2,2,1,2,2,2,2,3,3,3,4,3,3,1,5,2,4,,3,3,,
6/8/22 12:34,6/8/22 12:45,0,209.80.140.32,100,680,1,2022-06-08T12:45:24,R_3fr8HVnvSr0Ax4y,EN,4,2480505,5,5,5,5,5,5,5,3,5,5,5,5,3,4,4,4,4,5,5,4,4,4,3,4,3,4,4,3,4,4,4,4,4,3,3,3,3,3,2,2,5,4,5,5,5,5,4,4,4,5,5,5,5,3,2,2,4,3,4,4,4,3,4,3,3,4,2,3,2,3,,9,5,,
5/10/22 17:05,5/10/22 17:17,0,100.0.186.41,100,699,1,2022-05-10T17:17:19,R_24GWsO4R50hVkBD,EN,5,2740087,5,5,4,2,3,4,4,1,4,4,4,3,2,3,4,2,2,1,2,3,3,3,1,2,2,3,4,3,3,2,3,3,2,3,3,3,3,4,3,3,2,1,3,3,4,4,3,3,4,4,3,4,5,2,2,3,3,2,2,2,2,2,2,2,3,4,2,3,3,3,,7,7,,
6/8/22 13:30,6/8/22 15:11,0,50.205.154.86,100,6093,1,2022-06-08T15:11:33,R_3qIF92MNdIHAFet,EN,4,2480056,5,4,4,3,3,4,3,2,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,2,4,5,4,4,4,4,3,4,3,3,3,3,2,4,2,3,2,4,3,3,4,3,4,5,5,,,,,3,3,1,2,2,4,3,2,4,4,1,1,2,3,"Our school is big. It's almost like there are three separate schools; one on each floor. It is difficult to make blanket statements about colleagues you never come in contact with. However, some of the hardest working, most dedicated teachers work in my building.",5,5,Many of the questions do not seem relevent to me or the response options are do not allow for an accurate answer.,
6/8/22 12:37,6/8/22 12:45,0,50.205.154.83,100,531,1,2022-06-08T12:45:58,R_9MoaWk8vnNZm6Wt,EN,4,2480035,4,4,5,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,2,4,3,4,2,3,2,2,2,2,2,3,3,3,2,2,2,3,5,5,5,5,4,3,,3,,3,3,3,3,5,2,2,2,3,3,3,3,,,,1,2,1,3,3,3,3,,8,5,5,
6/8/22 13:09,6/8/22 13:24,0,209.80.140.36,100,902,1,2022-06-08T13:24:25,R_2SuJPuuNowCPFNz,EN,4,2480305,5,5,4,5,5,5,4,3,4,4,4,4,4,4,3,3,4,4,4,5,5,4,5,5,4,3,3,3,3,3,2,2,4,4,4,3,4,4,3,4,4,3,4,4,4,4,3,3,3,3,4,4,3,2,2,1,5,5,,4,2,2,2,3,3,3,4,5,4,5,,7,7,Please take into account learning gaps experienced by students during the pandemic. The curriculum could not be fully covered due to the many social emotional problems that arose. It is very difficult to predict how students would fare if moved to another district mid year due to this problem.,
4/28/22 10:11,4/28/22 10:35,0,50.206.93.226,100,1441,1,2022-04-28T10:35:26,R_1LzcEPV9r88Vl7s,EN,8,3100017,5,5,5,4,4,4,4,1,5,5,5,5,3,3,3,3,4,4,4,5,5,5,5,5,4,,,4,4,4,4,4,4,4,4,5,5,5,4,5,4,3,3,3,4,4,4,3,4,3,4,5,3,3,3,1,5,5,5,5,3,3,3,,3,3,3,3,3,3,,5,5,,
6/8/22 13:14,6/8/22 13:29,0,50.205.154.92,100,900,1,2022-06-08T13:29:30,R_2duvx94KhI0YY0t,EN,4,2480050,5,5,5,5,5,5,5,2,5,5,5,5,3,3,3,2,4,4,4,3,3,4,4,4,3,2,2,4,5,4,4,4,5,4,4,3,3,3,2,4,4,4,4,4,5,,4,,4,4,4,4,5,3,3,1,3,3,3,3,,,,4,4,4,3,4,3,4,,7,,7,
5/10/22 13:07,5/10/22 13:21,0,192.64.64.114,100,850,1,2022-05-10T13:21:56,R_24wJVcp4focKdGC,EN,5,2740075,4,4,4,2,3,3,1,2,4,4,4,4,3,2,3,2,2,1,3,3,3,3,1,1,1,2,3,2,2,3,3,2,2,2,2,3,2,2,2,2,3,1,1,2,,,,,3,2,4,3,3,2,2,1,3,3,1,2,,,,2,3,2,3,4,4,4,,8,7,8,
6/8/22 14:05,6/8/22 14:23,0,50.205.154.86,100,1102,1,2022-06-08T14:23:35,R_1qWm0MAjpSAu0wv,EN,4,2480056,5,4,4,3,2,4,2,1,3,4,4,3,3,3,3,3,4,3,3,4,3,3,3,4,3,5,5,4,3,4,4,4,3,3,2,3,3,2,4,1,3,3,4,4,3,,4,,3,3,3,4,4,1,2,1,2,2,2,2,,,,2,3,4,2,3,3,3,,5,5,4,
6/8/22 14:19,6/8/22 14:23,0,50.205.154.86,100,255,1,2022-06-08T14:23:24,R_1DLUpGappcyvXZl,EN,4,2480057,3,4,4,4,3,2,3,,,,,,2,2,3,1,,,,4,4,4,,,,3,4,3,3,3,3,3,,,,3,4,3,2,2,4,1,4,4,,,,,,,,,4,2,2,1,5,4,3,4,,,,,,,3,3,3,3,,7,5,5,
6/8/22 14:19,6/8/22 14:25,0,209.80.140.36,100,365,1,2022-06-08T14:25:20,R_2PuLTm6FaNiTsMx,EN,4,2480003,5,4,5,4,3,2,3,,,,,,2,2,2,2,,,,4,4,4,,,,3,3,4,4,3,3,4,,,,2,4,3,2,3,4,2,3,2,,,,,,,,,5,2,2,2,3,3,2,2,,,,,,,3,3,3,4,,8,9,7,
5/11/22 13:33,5/11/22 13:41,0,192.64.64.114,100,482,1,2022-05-11T13:41:9,R_1UjtaZGBfuaz7CF,EN,5,2740115,4,4,4,5,5,4,4,1,4,4,4,3,3,1,2,2,2,2,4,3,3,2,2,3,2,3,3,4,3,3,4,3,3,3,3,2,1,2,4,3,3,1,3,3,2,3,2,2,3,3,3,4,2,3,3,2,3,3,1,1,3,2,2,3,3,3,3,4,3,4,"Communication has been severely lacking this year from admin to teachers. There feels like a divide among groups - teachers vs counselors, teachers vs specialists, etc. 
Our access to updated technology is awful.
We need so many more counselors and support staff.",8,8,,
6/8/22 12:33,6/8/22 12:44,0,209.80.140.32,100,683,1,2022-06-08T12:44:58,R_2zOrd9FK6TOU8IR,EN,4,2480505,4,4,4,3,3,4,4,4,4,4,4,2,3,3,3,4,3,3,3,4,3,3,3,3,4,4,4,4,1,2,2,2,3,3,3,2,2,2,2,1,2,1,1,2,3,4,3,2,2,2,4,3,3,3,3,3,2,3,1,1,3,3,2,2,2,4,3,5,3,3,NA,3,3,"Wording of the questions are subjective to the perspective of the beholder. Not an effective survey, too many variables.",
6/8/22 13:52,6/8/22 14:02,0,209.80.140.38,100,634,1,2022-06-08T14:2:38,R_3VRmz6BAByzKcHD,EN,4,2480014,3,5,4,2,2,2,3,2,4,3,4,3,4,3,3,3,2,2,2,3,1,4,4,3,3,3,3,4,2,2,2,2,3,3,3,2,3,4,2,3,3,3,3,4,4,4,4,4,4,4,2,3,3,2,2,1,2,2,1,2,2,2,3,3,4,3,5,5,3,4,,8,7,,
6/8/22 13:06,6/8/22 13:19,0,209.80.140.36,100,786,1,2022-06-08T13:19:35,R_3DcmqEkehdrk4Fd,EN,4,2480305,5,4,5,3,3,3,4,3,4,4,4,4,4,4,4,4,5,3,4,5,4,5,4,4,4,3,3,2,3,3,3,2,4,3,2,2,4,3,3,4,3,3,4,3,3,3,2,3,4,3,3,4,3,1,1,1,4,4,2,3,2,2,2,3,4,4,4,4,4,4,,6,6,,
6/8/22 13:43,6/8/22 13:54,0,209.80.140.36,100,646,1,2022-06-08T13:54:3,R_2VmX0qUqXyePC7B,EN,4,2480003,5,5,5,4,4,5,4,1,,5,4,5,5,3,4,3,5,4,5,3,3,2,2,3,2,4,4,4,4,4,4,3,3,4,3,3,4,3,4,4,4,4,4,4,4,3,5,4,3,4,3,4,5,2,2,3,5,4,3,3,3,3,3,3,3,4,2,2,3,3,,8,5,,
5/9/22 7:51,5/9/22 8:11,0,50.206.93.226,100,1183,1,2022-05-09T8:11:0,R_DpIs0ZHSRWvQ6Wd,EN,8,3100003,5,4,5,5,4,4,2,2,5,5,5,5,2,4,4,4,2,3,5,4,3,4,4,4,4,4,5,4,4,4,4,4,3,,3,3,4,3,3,4,4,2,2,3,4,4,4,4,4,4,4,4,3,2,2,2,4,4,3,4,3,3,3,2,5,2,2,3,4,4,,9,7,,
6/8/22 13:05,6/8/22 13:15,0,174.242.71.65,100,616,1,2022-06-08T13:15:55,R_3Od0cEWkZU1WeSp,EN,4,2480305,5,5,5,4,4,5,5,4,5,4,5,5,5,4,5,5,4,5,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,2,1,1,5,5,5,5,2,2,2,4,4,4,3,3,4,4,,9,9,,
6/8/22 13:58,6/8/22 14:07,0,209.80.140.38,100,530,1,2022-06-08T14:7:19,R_bqP0XpgpBvggoEh,EN,4,2480014,4,5,5,3,2,4,4,4,4,4,5,3,2,3,2,3,5,3,4,2,3,4,1,2,2,3,3,3,3,3,3,3,3,2,3,2,2,3,2,4,4,2,3,2,4,,3,,3,3,4,4,5,2,2,2,3,3,2,3,,,,2,3,3,4,4,4,4,,7,5,5,
4/27/22 17:04,4/27/22 17:16,0,108.20.228.70,100,698,1,2022-04-27T17:16:14,R_2s0jkGh5FjSXiEG,EN,8,3100305,5,5,4,5,4,4,4,4,4,4,5,4,3,4,3,4,4,4,4,4,4,4,4,4,5,3,3,2,3,4,3,3,4,3,3,2,1,1,3,4,2,2,3,3,4,4,4,4,3,3,3,3,5,3,3,2,4,5,4,5,3,3,3,1,3,4,4,4,4,4,,8,6,,
6/8/22 12:28,6/8/22 12:38,0,209.80.140.32,100,632,1,2022-06-08T12:38:53,R_3mkLfAM226iZjl7,EN,4,2480505,5,4,4,2,2,2,2,2,5,3,5,3,2,2,2,2,2,1,2,2,4,4,2,1,1,3,3,3,4,4,3,3,2,1,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,4,3,3,2,3,2,1,2,2,4,1,3,3,3,3,2,2,2,2,,9,5,,
6/8/22 12:36,6/8/22 12:55,0,209.80.140.32,100,1124,1,2022-06-08T12:55:37,R_2asoGtx0WFu0YXo,EN,4,2480505,4,5,3,2,2,3,3,3,3,3,3,2,4,2,3,3,3,1,2,3,2,2,2,2,2,3,4,4,3,2,3,4,3,3,4,3,3,2,2,3,2,1,2,2,3,3,3,3,1,1,2,2,1,2,2,1,2,1,2,2,3,3,2,3,3,2,1,5,1,4,,7,5,,
6/8/22 12:35,6/8/22 12:49,0,50.205.154.84,100,810,1,2022-06-08T12:49:15,R_2qaae50K8YU5S3o,EN,4,2480035,5,4,5,3,4,4,4,3,4,5,4,4,2,2,2,2,5,1,5,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,3,,4,,4,5,5,4,5,2,2,3,5,4,3,4,,,,3,3,3,5,5,2,3,,5,,,
6/8/22 14:53,6/8/22 15:00,0,50.205.154.88,100,401,1,2022-06-08T15:0:38,R_1hT2b0PmngRW5IP,EN,4,2480013,3,3,4,5,4,4,5,4,3,3,3,3,4,2,4,2,4,2,4,5,4,4,5,3,3,4,3,4,4,4,4,4,4,4,4,2,4,4,4,4,4,5,4,4,4,3,4,3,2,3,3,3,3,2,2,1,5,4,3,5,2,2,2,3,4,4,2,2,3,3,"Strong sense of community leadership, staff, and students.",8,6,,
4/25/22 14:31,4/25/22 14:50,0,50.221.21.222,100,1091,1,2022-04-25T14:50:1,R_20SZX74xfxYe9rC,EN,8,3100505,5,5,4,3,3,4,,2,5,5,5,3,4,5,5,5,4,2,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,2,3,3,4,4,4,3,3,3,3,4,5,2,2,1,3,3,3,2,3,3,3,2,3,3,4,5,3,5,,7,5,,
6/8/22 13:06,6/8/22 13:39,0,50.205.154.86,100,1954,1,2022-06-08T13:39:3,R_2zUQZtKYOqNmnJ3,EN,4,2480056,4,5,5,4,4,5,3,2,4,5,4,5,4,4,4,4,5,4,4,5,4,4,4,4,3,4,4,3,4,4,4,3,4,3,3,4,4,5,3,4,4,4,4,4,3,4,3,3,5,4,5,5,3,1,2,1,5,4,3,3,2,2,3,4,4,3,3,3,2,3,I do think the pandemic really hit our student body in ways that we don't even know about yet. Our school has also had a huge influx of newcomer EL students. ,8,6,,
6/8/22 14:37,6/8/22 14:44,0,174.192.3.181,100,406,1,2022-06-08T14:44:25,R_UVAX7Z9TIk44UPD,EN,4,2480056,5,5,5,4,4,5,4,3,5,5,5,5,4,4,4,4,5,4,5,4,4,4,4,4,4,5,5,4,5,5,4,4,4,4,3,3,3,3,3,3,4,2,4,4,4,3,4,4,4,4,4,4,5,2,3,3,5,5,4,4,1,1,2,4,4,5,3,3,3,3,,7,3,,
4/27/22 11:16,4/27/22 12:01,0,50.221.21.222,100,2714,1,2022-04-27T12:1:32,R_3gNuSl5a3VWYJCJ,EN,8,3100305,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,4,5,3,3,1,5,5,3,4,2,2,3,4,4,4,3,3,3,3,,9,5,,
6/8/22 14:37,6/8/22 14:44,0,50.205.154.86,100,420,1,2022-06-08T14:44:7,R_2VRcgEVUHQl3iSF,EN,4,2480056,4,4,3,3,3,5,3,4,4,3,4,3,2,3,3,3,4,2,3,3,3,3,4,4,3,3,4,3,4,4,3,3,4,4,1,3,3,2,2,3,4,2,4,3,4,3,3,3,3,3,4,4,5,1,2,1,2,2,2,2,1,2,2,3,4,4,1,2,3,3,,7,6,,
6/8/22 12:37,6/8/22 12:45,0,209.80.140.32,100,485,1,2022-06-08T12:45:39,R_1BRa7j8m2fWksIJ,EN,4,2480505,5,5,5,3,3,5,3,2,5,5,3,4,3,3,3,2,5,2,3,4,2,4,3,3,3,3,3,3,4,3,3,3,2,2,2,2,3,3,2,2,3,3,3,3,1,2,2,3,3,3,3,4,3,2,2,2,3,3,2,2,3,2,3,2,2,3,2,4,2,4,,5,3,"wording is sometimes confusing; also in such a large school, really hard to make meaningful generalities",
4/25/22 14:36,4/25/22 15:02,0,50.221.21.222,100,1525,1,2022-04-25T15:2:5,R_2cnexoRPIAiVw0O,EN,8,3100505,2,2,2,2,2,3,2,4,1,3,3,1,2,1,2,2,2,1,2,3,2,4,1,2,1,3,4,3,2,2,3,2,3,2,3,2,3,3,3,3,2,3,4,4,3,1,3,1,2,2,1,4,2,2,2,1,2,2,2,1,1,2,1,1,1,2,1,4,3,4,I can't think anymore...,4,5,,
4/25/22 15:05,4/25/22 15:47,0,50.221.21.222,100,2529,1,2022-04-25T15:47:11,R_2ASSRZQEveecqqo,EN,8,3100505,3,3,4,4,4,5,5,2,5,4,4,4,3,3,,3,3,3,3,4,4,3,4,4,4,3,3,3,4,3,3,4,4,4,4,3,3,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,5,1,1,1,3,3,3,2,3,3,3,3,3,3,1,2,1,1,,9,7,,
6/8/22 12:35,6/8/22 12:48,0,50.205.154.84,100,754,1,2022-06-08T12:48:22,R_ezhFjsqzrLx8cFP,EN,4,2480035,4,4,4,3,3,5,2,2,3,4,3,3,2,3,2,2,3,3,3,4,4,4,4,4,4,3,3,4,4,3,4,3,3,2,2,3,4,4,3,3,4,2,,,3,,3,,4,4,4,5,2,3,1,2,3,4,1,4,,,,2,3,1,2,2,3,2,,7,6,7,
6/8/22 12:33,6/8/22 12:42,0,174.248.0.58,100,547,1,2022-06-08T12:42:38,R_tRqCK4qI9Uh3JPX,EN,4,2480505,3,5,3,3,2,3,4,5,4,3,3,4,4,3,3,4,4,3,3,3,4,2,2,3,2,3,3,2,3,2,3,2,1,1,4,4,3,3,4,3,3,1,4,3,4,5,3,4,3,3,4,4,3,3,2,3,4,2,2,3,2,2,2,2,3,2,3,4,4,5,,8,5,,
4/26/22 7:59,4/26/22 8:11,0,50.206.93.226,100,706,1,2022-04-26T8:11:36,R_cOMCqDs8eLnwk0x,EN,8,3100017,3,3,3,3,3,2,3,3,4,4,4,4,3,2,1,1,4,3,3,4,3,3,3,3,3,3,3,4,3,2,4,3,3,3,3,5,5,3,3,4,3,3,1,1,3,4,4,4,3,2,2,2,1,3,2,1,2,2,2,2,3,3,3,2,2,2,1,2,3,3,,7,3,,
4/27/22 14:15,4/27/22 14:37,0,50.221.21.222,100,1287,1,2022-04-27T14:37:10,R_bKQqJvGdvv8bpYd,EN,8,3100305,5,4,5,4,4,5,5,4,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,3,4,4,5,5,5,5,5,4,4,4,4,3,3,1,5,5,4,5,3,3,3,4,4,4,2,2,2,2,,7,8,,
5/12/22 13:49,5/12/22 14:04,0,192.64.64.114,100,923,1,2022-05-12T14:4:45,R_qDTqdfJm66JApb3,EN,5,2740015,5,4,5,4,5,4,4,3,5,5,5,4,2,3,4,3,2,3,4,4,4,3,3,2,2,4,3,4,4,4,4,3,4,4,2,3,3,2,2,3,4,2,3,3,4,,5,,4,4,5,5,3,4,3,3,2,3,3,3,,,,3,3,3,2,3,2,4,,7,7,6,
6/8/22 12:29,6/8/22 12:48,0,209.80.140.32,100,1122,1,2022-06-08T12:48:4,R_2ZDHfxQiff7fuzi,EN,4,2480505,4,4,4,4,3,3,3,1,4,4,4,4,3,3,3,2,3,2,2,3,3,5,2,2,2,4,4,4,3,3,3,3,2,2,3,3,4,4,2,2,4,1,3,3,4,4,3,4,4,3,3,4,4,2,2,1,4,4,3,3,3,3,3,3,3,2,,,1,5,,8,7,It would be helpful if teachers had more autonomy in the classroom.  ,
6/8/22 12:33,6/8/22 14:14,0,50.205.154.92,100,6014,1,2022-06-08T14:14:1,R_UMSxOYy9eRSd7xf,EN,4,2480050,5,5,4,5,5,5,3,3,4,4,4,4,4,3,4,3,5,5,5,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,2,4,4,4,4,4,5,3,3,2,3,3,3,4,4,2,2,2,5,5,3,4,2,2,2,2,3,3,2,3,3,3,,6,5,,
6/8/22 12:31,6/8/22 12:43,0,209.80.140.32,100,746,1,2022-06-08T12:43:48,R_3fGFOZVMy23KmQd,EN,4,2480014,3,2,3,2,2,5,1,2,2,2,2,2,1,1,2,1,2,1,2,1,2,3,2,2,1,3,3,3,1,2,2,2,1,1,2,1,2,1,1,1,2,2,3,1,4,3,2,1,2,2,3,4,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,4,1,4,,9,5,,
6/8/22 14:24,6/8/22 14:31,0,50.205.154.88,100,430,1,2022-06-08T14:31:31,R_1nZxgPcsX4r4di1,EN,4,2480013,5,4,5,4,4,5,5,3,5,5,5,5,4,3,3,3,5,5,5,5,5,5,5,5,5,4,4,4,5,5,4,4,5,4,4,4,3,3,3,4,5,3,3,3,4,4,4,5,4,4,4,5,5,4,3,3,5,5,5,5,2,2,3,1,4,4,3,3,4,5,,7,5,,
4/25/22 14:28,4/25/22 14:39,0,50.221.21.222,100,664,1,2022-04-25T14:39:51,R_badhMT5aACVDn6p,EN,8,3100505,4,5,4,3,3,2,1,1,3,3,3,2,1,1,2,1,1,1,2,1,2,1,2,2,2,3,4,3,3,3,3,2,2,2,4,1,3,3,2,2,3,2,2,3,2,3,2,3,2,2,2,2,3,1,1,1,4,3,2,2,2,2,2,3,3,2,3,4,3,3,,8,7,,
6/8/22 13:00,6/8/22 13:28,0,172.58.220.167,100,1663,1,2022-06-08T13:28:36,R_D6MxpoH4PMaKgOR,EN,4,2480035,5,4,4,4,3,4,3,2,4,4,5,4,2,3,2,2,4,2,4,5,4,5,4,4,5,3,4,3,4,4,4,3,4,4,3,3,3,3,3,5,5,3,4,3,3,4,3,5,5,4,4,4,4,2,3,4,5,5,4,5,3,3,3,3,3,3,1,3,4,5,,8,5,It is a little too long.,
6/8/22 12:08,6/8/22 14:49,0,50.205.154.92,100,9607,1,2022-06-08T14:49:0,R_6nbSMfz61I9nW49,EN,4,2480050,5,5,5,4,4,5,4,2,5,5,5,5,4,4,4,5,4,4,4,4,4,5,4,4,2,4,5,4,5,4,4,4,5,5,5,3,4,3,2,5,5,2,3,4,4,4,4,4,5,5,5,5,5,3,3,1,5,4,4,4,4,3,3,3,3,3,3,4,3,4,,7,5,,
6/8/22 14:37,6/8/22 14:45,0,172.58.235.215,100,475,1,2022-06-08T14:45:33,R_3rI1INSxyyU836i,EN,4,2480056,4,5,5,,,,3,4,4,4,4,4,4,3,5,1,,,,4,2,3,4,4,3,,,3,2,3,2,2,,,,2,3,3,2,2,3,3,3,3,,,,,4,4,,4,4,,,,3,3,2,3,,,,,3,,,,,,,,,1,
6/8/22 13:05,6/8/22 13:19,0,209.80.140.36,100,799,1,2022-06-08T13:19:19,R_3Li0OhOu0MU0DiP,EN,4,2480305,3,5,4,5,4,4,4,4,3,4,4,4,4,4,4,5,3,3,4,4,4,3,4,3,4,3,3,2,4,3,3,2,3,3,2,3,4,2,4,5,3,3,4,,4,3,2,3,3,3,3,4,3,,,,4,3,,3,1,1,1,3,3,3,4,5,4,5,"As someone new to the school this year, I would recommend it as a place to work and develop as an educator. Personally, I have found both administration, support staff, and other teachers to be helpful and good colleagues.",5,5,,
4/25/22 18:29,4/25/22 18:39,0,73.89.141.176,100,572,1,2022-04-25T18:39:26,R_3CCmlU1V3uWmtik,EN,8,3100305,5,5,5,4,4,5,4,4,5,5,5,5,3,2,2,3,4,5,4,5,4,5,5,5,4,3,3,4,4,4,4,4,4,4,4,2,5,5,3,5,5,2,4,4,5,5,5,5,4,4,4,5,3,4,4,2,4,4,3,3,3,2,3,3,4,4,3,5,3,4,,8,3,,
4/26/22 13:29,4/26/22 14:04,0,71.184.66.140,100,2108,1,2022-04-26T14:4:42,R_2V8ykqNOU8oGGOu,EN,8,3100505,5,5,5,4,4,3,4,4,5,5,5,4,3,3,3,3,3,3,3,5,4,5,5,5,5,3,3,4,4,4,4,3,5,5,5,4,4,4,4,4,5,4,5,4,5,5,5,5,5,5,5,5,4,2,2,1,4,5,4,5,3,3,3,4,4,4,3,3,3,4,,9,7,,
6/8/22 14:00,6/8/22 14:07,0,174.242.70.178,100,463,1,2022-06-08T14:7:48,R_1kFhIANeVNPwVd7,EN,4,2480003,5,5,5,3,3,3,3,2,4,4,4,4,2,2,2,2,4,2,4,4,4,3,3,3,2,3,3,3,4,4,3,3,3,3,3,3,3,2,4,4,3,2,3,3,2,2,2,2,3,3,3,3,5,4,4,3,5,4,3,4,3,2,2,1,3,3,2,2,3,5,,,,,
4/27/22 11:01,4/27/22 11:13,0,50.221.21.222,100,749,1,2022-04-27T11:13:47,R_2DZjKN7mucD65iN,EN,8,3100305,5,5,4,5,5,4,4,4,4,4,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,3,3,3,3,3,3,3,5,4,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,3,3,1,5,5,4,5,3,2,3,3,3,4,4,5,3,4,,6,6,,
4/25/22 14:28,4/25/22 14:44,0,50.221.21.222,100,977,1,2022-04-25T14:44:48,R_2wjfE38HiCkiBZz,EN,8,3100505,4,4,3,4,4,4,3,4,4,3,4,3,3,2,2,2,3,2,3,4,5,4,4,3,,,,3,4,2,4,3,3,2,4,4,4,3,,,5,4,4,4,3,4,4,3,3,2,1,2,3,,,,4,5,,,3,2,3,1,3,2,,,3,,,,,,
