StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,District,DESE ID,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,Q81,Q83_1,Q84_1,Q85,Q89_1,Q85
3/1/22 16:13,3/1/22 16:28,0,108.49.219.202,100,856,1,2022-03-01T16:28:6,R_2f3Dl4YK7TaBvtr,42.48100281,-71.15630341,anonymous,EN,6,3440305,4,3,5,5,5,5,3,5,3,3,4,3,3,3,2,1,3,4,5,3,3,3,4,4,3,2,2,3,4,4,3,3,4,3,4,3,3,5,3,4,3,3,2,4,,,,,3,3,2,4,1,4,3,1,3,4,2,3,,,,3,3,3,3,4,4,4,"I think the survey lacks appropriate responses such as ""does not apply.""",8,7,,5," I think the survey lacks appropriate responses such as ""does not apply.""  Also, not all roles create content; those questions are not universally appropriate."
3/1/22 15:14,3/1/22 15:31,0,108.49.219.202,100,1018,1,2022-03-01T15:31:30,R_21h4dJyXDKqOOG6,42.48100281,-71.15630341,anonymous,EN,6,3440045,5,5,5,4,4,3,4,2,5,5,5,4,3,3,2,3,4,,4,5,5,5,4,4,4,,,4,4,4,4,4,4,4,3,4,4,4,2,4,4,,4,4,,,,,4,4,3,4,3,4,4,4,,4,,4,,,,4,4,4,3,,3,,,9,5,,3,
3/1/22 16:13,3/1/22 16:30,0,173.48.82.238,100,1018,1,2022-03-01T16:30:50,R_9zQVSBzcgR6syBj,42.48100281,-71.15630341,anonymous,EN,6,3440305,4,3,4,4,2,4,3,2,3,3,4,3,3,4,3,3,2,2,3,3,3,3,3,4,2,3,3,4,3,3,3,3,3,3,4,2,2,2,3,3,4,2,3,4,,,,,3,3,3,4,2,3,3,3,3,4,2,4,,,,3,2,1,3,3,3,3,,9,5,,3,
3/1/22 15:20,3/1/22 15:39,0,108.49.219.202,100,1117,1,2022-03-01T15:39:31,R_0B1FWMGkBAUfhL3,42.48100281,-71.15630341,anonymous,EN,6,3440045,,4,4,4,4,5,4,5,4,4,5,5,2,1,3,2,5,4,5,4,5,4,4,5,4,,,,4,4,4,3,3,3,3,2,2,3,2,3,4,3,3,4,,,,,4,,4,4,,3,3,4,3,4,4,4,,,,4,4,4,,,,,,6,3,,4,
3/1/22 16:13,3/1/22 16:32,0,108.49.219.202,100,1125,1,2022-03-01T16:32:6,R_Z1Wz8CyVm76oMkp,42.48100281,-71.15630341,anonymous,EN,6,3440305,,4,4,4,4,4,2,1,4,4,4,3,3,4,3,2,5,,5,4,2,4,4,4,,3,3,4,4,4,,4,4,5,5,3,2,3,3,4,4,4,5,5,,,,,4,4,,,1,4,4,5,4,4,3,4,,,,2,3,3,3,3,3,3,,8,6,,5,Make different survey for support professional
3/2/22 8:09,3/2/22 8:27,0,96.252.99.186,100,1131,1,2022-03-02T8:27:52,R_1OIfS5si1PHNT6p,42.45320129,-71.14279938,anonymous,EN,6,3440505,4,3,4,4,4,2,3,1,3,4,4,3,3,4,3,3,4,3,3,4,4,,3,4,4,3,4,4,4,4,4,4,4,2,4,3,4,2,3,4,3,2,4,3,,,,,1,1,1,1,1,4,4,2,,4,,4,,,,3,3,3,3,3,3,3,,7,5,,4,
3/1/22 16:17,3/1/22 16:37,0,108.49.219.202,100,1153,1,2022-03-01T16:37:0,R_BRrb36p3kfU5HAl,42.48100281,-71.15630341,anonymous,EN,6,3440305,4,5,4,2,2,3,2,2,4,4,4,4,1,2,1,1,2,3,2,1,2,2,1,1,2,3,3,3,3,3,4,4,3,1,4,1,3,2,1,2,3,2,3,2,,,,,2,1,1,2,2,2,2,1,2,2,2,3,,,,3,4,2,2,2,2,3,I am a Speech-Language Pathologist and many of these questions were not reflective of my job.,3,3,,3,"Please recognize that related service providers (SLP, OT, PT, Pysch) also do sped evaluations.None of the questions look at sped evals and how much time this takes up, as well as lack of RTI in this district, causing an increase in sped referrals and a disproportionately high number of sped students"
3/1/22 14:54,3/1/22 15:16,0,108.49.219.202,100,1340,1,2022-03-01T15:16:44,R_3PNQb028dvGP2Wu,42.48100281,-71.15630341,anonymous,EN,6,3440005,5,4,5,5,4,5,5,4,5,4,5,5,2,1,3,2,5,4,4,5,5,5,4,5,4,4,4,4,5,4,4,3,4,4,4,3,3,3,3,4,5,2,3,3,,,,,3,3,4,5,5,5,5,2,3,4,3,4,,,,4,4,4,4,5,3,5,,8,6,,7,
3/1/22 16:13,3/1/22 16:38,0,100.0.4.163,100,1519,1,2022-03-01T16:38:43,R_2zMapJuEG875udI,42.45320129,-71.14279938,anonymous,EN,6,3440305,4,2,4,2,2,4,3,2,3,3,4,3,3,2,4,2,3,3,3,5,4,4,4,3,4,4,4,4,4,4,5,3,3,1,3,2,4,4,2,2,3,3,1,1,,,,,1,1,1,4,4,3,3,1,3,3,,3,,,,2,3,4,3,3,3,4,,7,7,,7,
3/1/22 15:11,3/1/22 15:36,0,96.92.186.25,100,1540,1,2022-03-01T15:36:44,R_3JC2jsN1vRlljTU,42.52780151,-71.10399628,anonymous,EN,6,3440040,5,5,5,5,5,5,4,4,4,4,5,4,2,2,3,4,3,3,5,4,4,4,4,4,2,5,5,5,5,5,5,4,4,3,3,4,4,4,5,5,5,4,5,5,,,,,3,2,3,3,2,3,3,1,5,4,3,4,,,,3,4,4,2,2,2,2,,9,6,,7,
3/1/22 14:51,3/1/22 15:21,0,108.49.219.202,100,1826,1,2022-03-01T15:21:54,R_2aOJohjSDISBHBS,42.48100281,-71.15630341,anonymous,EN,6,3440025,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,3,4,3,4,3,3,4,3,4,4,4,4,4,3,4,4,3,4,4,4,3,3,3,3,2,4,3,3,3,,,,,3,3,3,4,3,5,5,2,3,4,3,4,,,,2,4,3,2,3,3,4,,7,5,,5,
3/1/22 15:45,3/1/22 16:16,0,96.252.99.186,100,1865,1,2022-03-01T16:16:23,R_qO8UXe3BskI6ivn,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,5,4,4,1,5,5,5,5,3,3,4,4,4,4,5,4,4,3,4,4,3,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,3,5,5,,,,,5,5,5,5,1,4,4,4,4,4,4,5,,,,4,5,5,3,3,3,3,N/A,9,5,,8,
3/2/22 10:46,3/2/22 11:35,0,96.252.99.186,100,2941,1,2022-03-02T11:35:56,R_2v5IsVBwe6MERAi,42.45320129,-71.14279938,anonymous,EN,6,3440505,4,4,3,5,5,5,4,2,4,3,3,4,4,5,3,4,2,3,3,4,3,5,5,5,4,3,3,4,4,3,3,3,4,4,4,3,3,3,3,5,5,5,3,3,,,,,5,4,3,4,1,4,5,4,4,5,4,4,,,,2,2,2,5,4,4,3,,8,6,,6,I am curious as to why you want to do this
2/28/22 12:35,2/28/22 13:25,0,108.49.219.202,100,2971,1,2022-02-28T13:25:3,R_4H4ExhHyFxyvpfz,42.48100281,-71.15630341,anonymous,EN,6,3440005,3,5,5,5,5,2,5,2,4,4,3,4,3,2,2,2,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,4,4,4,,,,,5,5,4,5,5,5,5,5,4,5,5,5,,,,4,3,3,3,3,3,3,,7,5,,3,
3/2/22 9:53,3/2/22 11:15,0,96.252.99.186,100,4973,1,2022-03-02T11:15:56,R_2Vl6GI6Q2JLTuTz,42.45320129,-71.14279938,anonymous,EN,6,3440505,4,4,5,4,5,5,4,,4,4,4,3,1,3,2,2,,5,,1,1,1,2,1,1,3,4,4,4,4,4,3,3,3,1,3,3,3,2,4,3,1,5,4,,,,,4,5,5,5,2,4,4,4,5,2,1,1,,,,4,3,4,3,3,,,"""Power is in tearing human minds to pieces and putting them together again in new shapes of your own choosing""  E.A.B  Many of the students and staff have expressed in various ways that this is the mission of DESE and WHS.  

",,,,,
3/1/22 14:58,3/1/22 15:23,0,108.49.219.202,100,1509,1,2022-03-01T15:23:40,R_2zdsC5HUOLcacrX,42.48100281,-71.15630341,anonymous,EN,6,3440005,5,5,5,2,1,5,4,3,4,5,5,5,1,2,2,1,3,3,2,3,3,3,2,2,2,3,3,4,3,2,3,2,2,3,2,1,1,1,1,1,2,2,1,2,2,,3,,4,5,4,4,5,2,3,2,5,3,2,3,,,,2,4,4,3,3,2,2,"Regular education teachers, administration and staff should be required to take SEI class and  take more  EL PD in the district to help teachers remember that being an EL or speaking another language is enriching for school culture and community and not a weakness. We need to place more value on Els",5,5,,4,"Ask if El teachers/ Els feel welcomed when they enter the regular education classroom. Ask if our opinions matter on education, safety and technology. El teachers are are experts in their field. El students should be allowed to stay in the regular ed class and not be separated or receive lass help"
3/1/22 15:43,3/1/22 15:59,0,96.252.99.186,100,926,1,2022-03-01T15:59:5,R_32ReTqnh18Vb2wZ,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,4,4,4,1,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,3,4,3,4,3,3,3,3,4,4,4,5,3,4,3,3,3,3,4,,3,,4,4,4,4,4,4,4,2,3,3,2,3,,,,3,3,3,4,5,4,5,,9,5,,7,
3/1/22 16:14,3/1/22 16:24,0,108.49.219.202,100,564,1,2022-03-01T16:24:9,R_2pMlMnMsDNuOUeZ,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,4,5,4,5,3,1,5,4,5,4,2,1,1,1,5,,4,2,1,3,2,3,3,3,3,4,4,4,4,3,4,3,5,2,2,4,1,3,2,2,,,5,,5,,1,1,2,2,2,2,,,4,3,2,4,,,,4,3,,2,2,2,2,,,,,,
3/1/22 16:13,3/1/22 16:33,0,108.49.219.202,100,1203,1,2022-03-01T16:33:26,R_20ZkbpAM9KQo6lO,42.48100281,-71.15630341,anonymous,EN,6,3440305,4,4,5,2,2,2,3,2,4,4,5,4,3,4,4,3,3,3,4,4,3,3,4,3,4,4,5,4,4,4,4,4,4,3,4,3,4,3,3,5,4,4,5,5,4,,5,,5,4,5,5,4,5,4,3,3,4,3,4,,,,3,4,3,3,3,3,3,Parents have a lot of power and usually get what they want even if the teaching staff doesn't agree that it is in the best interest of the student. ,8,3,,4,"There were still many general education questions that I really didn't know how to answer. I am the one and only EL teacher, and I have no common planning time with other teachers.  I can speak for how the school responds to EL parents but not to parents overall. Thank you!"
3/1/22 16:54,3/1/22 17:20,0,100.0.173.151,100,1609,1,2022-03-01T17:20:52,R_2dtLP7MQc00KJgj,42.49450684,-71.07150269,anonymous,EN,6,3440040,4,4,4,4,3,4,3,3,4,4,4,4,3,3,3,3,2,3,3,3,3,3,4,4,3,3,4,4,3,3,3,3,4,4,4,3,3,3,2,3,4,3,3,3,3,,4,,4,4,4,4,3,2,2,2,3,3,3,3,,,,3,3,4,2,2,3,3,,7,6,,5,"Questions regarding how I teach students would be beneficial, specifically whether I push in to classrooms or pull out students.  The difference in the 2 types of teaching models is great."
4/5/22 14:42,4/5/22 14:51,0,96.230.20.18,100,516,1,2022-04-05T14:51:13,R_Oe7Q2IGcP4BiKQx,42.4532,-71.1428,anonymous,EN,6,3440020,5,5,5,4,4,5,4,4,4,4,4,4,4,4,3,4,4,3,3,3,2,2,1,1,1,3,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,2,3,3,4,,4,,4,5,5,5,5,2,3,3,4,3,3,4,,,,3,4,4,2,3,3,3,,7,5,,7,
4/3/22 19:23,4/5/22 15:09,0,96.230.20.18,100,157573,1,2022-04-05T15:9:33,R_2D1adokVW4JiCzi,42.4532,-71.1428,anonymous,EN,6,3440020,4,5,5,4,5,5,4,4,5,5,5,4,4,4,4,4,4,3,3,4,4,3,2,3,3,4,4,4,4,4,4,3,4,3,3,3,3,4,2,3,4,3,3,2,4,,4,,4,4,5,5,5,3,4,3,4,4,3,4,,,,4,4,4,3,4,3,3,,,,,,
3/1/22 15:14,3/1/22 15:29,0,108.49.219.202,100,890,1,2022-03-01T15:29:32,R_2w6rqDAIXvvHdNN,42.48100281,-71.15630341,anonymous,EN,6,3440045,4,4,4,4,5,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,2,3,3,3,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,5,4,4,4,4,4,,4,,3,3,3,3,3,4,4,3,3,3,3,4,,,,3,3,4,3,3,4,5,,8,,,8,
3/1/22 16:14,3/1/22 16:44,0,108.49.219.202,100,1800,1,2022-03-01T16:44:4,R_8e9QTWvT1dGCFpL,42.48100281,-71.15630341,anonymous,EN,6,3440305,4,4,5,4,3,5,3,3,4,4,4,3,2,4,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,4,4,3,4,3,4,,4,,3,3,3,4,5,3,,,3,3,,,,,,3,3,4,3,4,3,4,,6,4,,5,
3/1/22 16:13,3/1/22 16:23,0,174.242.145.113,100,555,1,2022-03-01T16:23:15,R_1i8agoyz2EroJPE,42.35620117,-71.06310272,anonymous,EN,6,3440305,5,5,5,4,4,4,3,2,4,4,4,4,3,3,2,3,4,3,3,3,3,4,4,4,4,4,4,3,4,4,4,3,4,3,3,3,4,3,3,4,4,4,4,4,4,,4,,4,4,3,4,3,3,4,4,4,4,3,3,,,,3,4,3,3,3,3,3,,8,5,,4,
3/1/22 15:43,3/2/22 8:08,0,96.252.99.186,100,59106,1,2022-03-02T8:8:52,R_2qCwTwv0au1vwpY,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,5,4,5,3,3,5,5,5,5,4,4,4,5,4,4,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,,5,,4,3,4,5,5,5,5,2,4,5,4,5,,,,5,3,4,4,5,4,5,,9,9,,9,
3/1/22 16:13,3/1/22 16:30,0,108.49.219.202,100,1031,1,2022-03-01T16:30:32,R_839ZPzGbPTHIMRH,42.48100281,-71.15630341,anonymous,EN,6,3440305,4,3,4,4,4,3,3,3,4,4,4,3,4,3,4,3,4,2,4,4,4,4,4,4,4,5,5,4,3,3,4,4,3,3,3,3,3,3,2,3,3,3,3,3,4,,3,,3,3,3,4,5,4,4,2,3,4,3,4,,,,3,3,2,3,4,4,4,,6,5,,6,
3/1/22 15:03,3/1/22 15:22,0,108.49.219.202,100,1148,1,2022-03-01T15:22:45,R_1F2gveOWgDVmuJQ,42.48100281,-71.15630341,anonymous,EN,6,3440025,5,5,5,5,4,5,4,5,5,5,5,5,4,4,4,4,4,4,5,5,4,5,5,4,5,5,5,4,4,5,4,4,5,4,3,4,4,4,3,5,4,4,4,5,4,,5,,4,4,4,3,4,4,4,3,4,4,4,5,,,,4,4,4,3,3,2,3,,7,5,,6,
3/1/22 16:13,3/1/22 16:22,0,108.49.219.202,100,568,1,2022-03-01T16:22:36,R_27go5BGK32TjoNl,42.48100281,-71.15630341,anonymous,EN,6,3440305,4,3,4,4,4,5,4,2,4,4,4,4,2,3,2,3,4,3,4,4,4,4,3,3,3,4,4,4,3,3,4,3,4,3,5,3,3,3,3,4,3,2,3,3,4,,4,,3,3,3,4,5,4,4,2,3,4,3,4,,,,3,4,4,3,3,3,3,,9,5,,3,Ask questions about our workloads and about our relationship/interactions with the Special Ed Supervisor. 
3/1/22 15:46,3/1/22 16:15,0,96.252.99.186,100,1748,1,2022-03-01T16:15:34,R_3jcZbUj4Qk5LD7d,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,4,5,4,4,5,4,2,4,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,3,4,4,4,3,3,3,3,4,3,4,3,4,4,4,4,4,3,3,4,4,,3,,4,4,3,4,5,2,2,2,3,4,4,4,,,,4,3,3,3,4,3,5,,7,6,,3,
3/1/22 14:54,3/1/22 15:02,0,108.49.219.202,100,519,1,2022-03-01T15:2:58,R_2awNGeMwGBHNahi,42.48100281,-71.15630341,anonymous,EN,6,3440005,4,4,4,5,4,5,4,5,4,4,4,4,3,3,3,3,5,5,5,4,4,4,3,4,2,3,4,4,4,4,4,4,3,4,3,3,2,4,3,4,4,3,3,4,4,,4,,4,3,3,4,5,3,4,4,3,4,3,4,,,,3,3,3,3,4,3,5,,8,7,,6,
3/1/22 15:41,3/1/22 15:56,0,96.252.99.186,100,911,1,2022-03-01T15:56:46,R_3OiasiQKQEkugL3,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,4,5,4,4,5,4,2,4,3,4,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,5,4,4,2,3,4,4,4,3,3,4,,4,,3,3,4,4,5,4,4,2,2,3,3,4,,,,2,3,3,3,3,3,3,,8,6,,7,
3/1/22 15:43,3/1/22 15:54,0,96.252.99.186,100,680,1,2022-03-01T15:54:54,R_RawAl41L6YbJUAh,42.45320129,-71.14279938,anonymous,EN,6,3440505,3,4,4,4,2,5,3,2,4,4,2,4,2,3,4,4,4,3,3,3,4,3,3,4,4,4,4,3,4,3,3,3,3,4,3,3,4,5,3,4,5,4,2,4,3,,3,,3,5,5,4,3,3,3,3,4,4,4,4,,,,4,4,4,3,3,3,3,,4,5,,5,
3/1/22 15:21,3/1/22 15:28,0,108.49.219.202,100,425,1,2022-03-01T15:28:49,R_2zc1t3qbWKfr8fB,42.48100281,-71.15630341,anonymous,EN,6,3440025,5,5,5,4,3,4,3,3,5,5,5,5,3,3,3,3,4,3,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,,5,,3,3,3,3,5,4,4,4,4,4,4,4,,,,3,4,3,2,3,2,3,,9,5,,5,
3/1/22 15:20,3/1/22 15:29,0,108.49.219.202,100,563,1,2022-03-01T15:29:29,R_1IMfms9EgF2bggs,42.48100281,-71.15630341,anonymous,EN,6,3440025,5,5,5,4,4,5,3,5,5,5,5,5,5,5,3,3,4,3,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,3,3,2,3,5,4,4,5,5,4,,4,,4,4,3,4,5,5,4,4,4,5,4,5,,,,4,5,4,4,4,3,4,,9,7,,6,
3/1/22 15:43,3/1/22 16:18,0,96.252.99.186,100,2083,1,2022-03-01T16:18:26,R_2dnDINJ5txQZJFh,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,4,5,4,3,5,4,5,4,4,4,4,4,4,3,4,4,5,5,4,5,4,4,4,5,4,4,5,5,5,5,5,3,4,4,3,5,5,5,4,4,3,,5,,3,3,4,4,5,4,3,2,5,5,3,4,,,,3,3,4,4,5,4,5,,8,6,,5,
3/1/22 16:15,3/1/22 16:26,0,108.49.219.202,100,652,1,2022-03-01T16:26:14,R_6sCBR6s2JClppJv,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,4,5,3,3,5,4,3,4,4,4,4,4,4,3,4,4,4,4,3,3,3,4,4,3,3,3,3,4,4,4,4,5,4,5,3,4,3,2,2,3,3,5,4,4,,3,,4,5,4,5,5,3,3,3,4,5,3,4,,,,3,4,3,3,3,3,3,,8,5,,7,
3/1/22 14:51,3/1/22 15:51,0,108.49.219.202,100,3583,1,2022-03-01T15:51:23,R_26nbRl66BLN9HzP,42.48100281,-71.15630341,anonymous,EN,6,3440025,5,4,5,4,4,4,4,3,4,4,4,4,2,4,3,2,4,4,4,5,4,4,3,4,5,3,3,4,4,4,4,4,3,3,4,3,3,3,2,4,5,3,4,3,3,,4,,3,3,2,3,3,4,4,3,3,3,4,4,,,,4,3,2,2,3,4,4,,6,5,,3,"As a special educator, I had to take a best guess on many questions that pertain more to classroom teachers, or that we wouldn't necessarily have knowledge of"
3/1/22 15:33,3/1/22 15:46,0,96.252.99.186,100,786,1,2022-03-01T15:46:8,R_XnReM90L7pMrv6V,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,3,5,4,4,4,4,2,4,4,5,5,3,3,3,4,4,5,4,4,3,4,5,4,3,4,4,4,4,4,4,4,4,4,4,3,3,5,3,3,4,3,4,4,3,,4,,5,4,4,4,2,4,3,1,3,3,4,4,,,,4,4,4,3,5,3,5,N/A ,9,5,,7,N/A
3/1/22 15:13,3/1/22 15:26,0,108.49.219.202,100,772,1,2022-03-01T15:26:43,R_9pD3MQP41D6JlnP,42.48100281,-71.15630341,anonymous,EN,6,3440045,5,5,5,5,4,5,4,2,5,4,5,4,3,3,2,2,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,4,4,4,3,3,3,4,,4,,3,3,4,5,4,3,3,2,3,4,3,4,,,,3,3,3,3,3,4,4,,8,6,,6,
3/1/22 16:13,3/2/22 12:02,0,108.49.219.202,49,71348,0,2022-03-09T12:2:21,R_2EiY2yDG89aBCIr,,,anonymous,EN,6,3440305,,,,5,5,5,5,1,4,4,5,5,,,,,4,5,5,,,,5,4,5,4,5,5,4,5,5,4,,,,,,,,,5,5,5,5,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,
4/5/22 14:32,4/5/22 14:43,0,96.230.20.18,38,648,0,2022-04-12T14:43:50,R_1hALJPwGLocKXWL,,,anonymous,EN,6,3440020,,,,,,,,,,,,,2,3,1,3,,,,,,,,,,,,,,,,,3,3,3,,,,,,,,,,3,,3,,3,3,4,3,5,2,2,2,3,3,2,3,,,,,,,,,,,,,,,,
3/1/22 14:40,3/1/22 14:54,0,108.49.219.202,100,859,1,2022-03-01T14:54:48,R_2UfPHRIYU6BUI3u,42.48100281,-71.15630341,anonymous,EN,6,3440040,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,4,4,2,4,4,3,5,5,4,,5,,4,4,4,4,5,2,3,3,5,5,3,3,,,,3,3,4,3,3,4,5,The staff at Muraco are experts in their fields. They work collaboratively and joyfully every day. ,9,7,,9,Thank you for the opportunity. 
3/1/22 14:54,3/1/22 15:11,0,108.49.219.202,100,1026,1,2022-03-01T15:11:36,R_1hLLEsFk4iVDTBj,42.48100281,-71.15630341,anonymous,EN,6,3440025,4,4,5,2,2,3,3,1,4,4,4,4,3,3,3,3,2,2,3,3,2,4,3,4,3,5,4,4,4,4,4,4,4,4,4,3,5,4,5,4,4,4,4,4,4,,4,,3,3,3,4,5,4,4,3,3,3,3,3,,,,2,4,3,3,3,3,4,,7,5,,7,
3/1/22 15:41,3/1/22 15:53,0,96.252.99.186,100,688,1,2022-03-01T15:53:6,R_30vKflaskk8jTwi,42.45320129,-71.14279938,anonymous,EN,6,3440505,3,5,5,2,4,5,3,3,3,4,4,3,3,4,3,5,3,3,4,4,5,3,3,4,4,3,3,3,4,3,3,3,4,3,5,4,5,5,2,4,4,2,3,4,3,,4,,3,4,3,5,5,3,3,2,3,4,3,4,,,,3,3,3,4,4,4,5,,9,5,,6,
3/1/22 15:44,3/1/22 16:51,0,96.252.99.186,100,4019,1,2022-03-01T16:51:16,R_PGuJdw88PStRexj,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,4,4,4,5,5,5,4,4,5,5,5,5,4,5,5,5,3,3,4,5,5,5,5,5,5,5,5,5,4,,4,,3,2,3,4,5,5,5,2,4,5,4,5,,,,4,4,4,3,3,2,5,,9,8,,9,
2/26/22 12:42,2/26/22 12:53,0,96.237.239.170,100,676,1,2022-02-26T12:53:56,R_rqXb5x49LlumWYN,42.53010559,-71.75530243,anonymous,EN,6,3440025,4,4,5,3,3,4,3,2,4,5,5,4,4,4,4,3,3,1,3,2,2,3,3,3,2,5,4,5,4,4,4,4,3,3,3,4,4,4,3,3,4,3,3,3,4,,4,,4,4,4,4,4,4,4,3,3,3,2,3,,,,3,3,3,2,2,3,4,,8,6,,7,
3/1/22 14:18,3/1/22 14:44,0,108.49.219.202,100,1567,1,2022-03-01T14:44:8,R_0wHKUvf4FzeavXX,42.48100281,-71.15630341,anonymous,EN,6,3440045,4,4,5,4,4,2,4,3,3,4,5,5,2,3,3,3,3,3,3,3,3,4,4,4,3,5,5,4,4,3,4,4,3,3,3,4,4,4,4,5,3,3,3,3,5,,2,,3,3,3,4,5,4,4,5,4,4,4,4,,,,3,4,2,3,3,2,2,,8,3,,3,
3/1/22 16:13,3/1/22 16:27,0,108.49.219.202,100,873,1,2022-03-01T16:27:49,R_vpKxRhsses1iQSd,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,4,5,4,4,5,4,5,4,4,4,3,4,4,3,4,4,4,4,4,2,2,3,4,3,4,4,4,5,5,4,4,5,4,4,4,4,4,4,5,4,3,4,4,3,,3,,3,3,3,5,1,3,4,4,3,5,3,4,,,,2,4,3,5,5,3,3,,9,5,,,
3/1/22 16:38,3/1/22 16:53,0,71.245.225.63,100,859,1,2022-03-01T16:53:17,R_3CT8A06qIwA9P9Q,42.43780518,-71.22389984,anonymous,EN,6,3440505,4,5,5,4,4,4,4,4,5,5,5,4,3,2,2,3,5,,4,4,3,3,3,3,3,,,,5,4,5,4,5,3,5,3,4,4,4,5,4,3,3,5,4,,5,,4,4,,4,3,,,,3,4,,5,,,,,,,,,,,"I am a new hire during the pandemic and only work with a very small subset of high needs special education students, so my understanding of whole school trends is limited.  ",7,6,,6,
3/1/22 14:41,3/1/22 15:07,0,108.49.219.202,100,1586,1,2022-03-01T15:7:54,R_2EEoy6rXrYqnzn6,42.48100281,-71.15630341,anonymous,EN,6,3440040,5,4,5,5,5,5,4,4,4,5,5,5,3,5,3,3,4,3,5,3,3,4,3,4,4,3,3,4,4,4,4,4,4,4,3,3,3,3,2,3,4,2,3,3,4,,4,,2,3,3,4,5,4,4,3,4,4,4,4,,,,2,3,4,2,3,3,3,,7,5,,5,
3/1/22 16:15,3/1/22 16:30,0,108.49.219.202,100,850,1,2022-03-01T16:30:9,R_3DjSX85i9xyctPd,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,3,3,3,3,5,5,4,5,4,3,3,4,3,3,4,4,3,3,4,4,4,3,3,4,3,3,3,3,2,4,1,4,3,3,3,3,4,5,2,3,4,5,,4,,3,3,3,3,5,3,4,4,3,4,4,3,,,,3,2,2,3,3,3,3,,9,9,,9,
3/1/22 16:16,3/1/22 16:23,0,96.252.99.186,100,461,1,2022-03-01T16:23:44,R_3kKW6BqSsmK5Ihm,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,4,5,4,2,5,5,5,5,5,4,3,3,3,2,4,5,5,5,4,4,4,3,4,3,5,5,5,4,5,2,5,4,4,5,3,5,4,3,3,4,4,,5,,4,4,4,5,5,3,3,2,4,4,4,4,,,,4,4,4,3,5,3,5,,5,4,,3,
