StartDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,LocationLatitude,DistributionChannel,language,district,Q124,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,Q81,Q83_1,Q84_1,Q85,X,X.1,X.2,DESE ID
4/5/19 10:58,IP Address,216.163.222.21,100,1574,TRUE,2019-04-05T11:24:0,R_2fcBvOi9b8BBLbT,42.29040527,anonymous,EN,Boston,NA,5,4,5,NA,4,5,5,5,4,4,5,2,3,2,3,3,2,3,4,5,1,3,1,2,2,3,3,3,3,3,4,3,2,4,3,4,3,3,1,2,2,2,4,3,2,5,5,4,5,5,5,5,5,5,2,2,1,3,3,2,2,3,3,3,5,4,4,3,5,3,5,4,3,"The results of these surveys need to be openly and actively addressed by district leaders. When a school lands in the warning zone for a category, interventions need to happen and those interventions must involve, seek the input of, the whole community. Our school has a major trust deficit - help!",6,7,"Some questions are framed as average, others don't specify. There are many determining factors left out, especially for questions about student performance at grade level. Questions should have a place to explain the ratings. More questions on attendance and efficacy of interventions are needed.",00350690
3/29/19 13:00,IP Address,216.163.213.250,28,400,FALSE,2019-04-05T13:7:0,R_2yrz0uL6vzOKfaA,NA,anonymous,EN,Boston,NA,4,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,NA,NA,NA,NA,3,2,3,3,3,4,3,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,00350266
4/5/19 13:02,IP Address,216.163.222.51,100,520,TRUE,2019-04-05T13:10:0,R_eRGv2YR6uAjdIwF,42.29040527,anonymous,EN,Boston,NA,4,5,4,NA,4,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,4,5,5,1,4,1,4,5,5,5,4,4,4,3,5,4,3,3,4,4,3,5,5,5,5,5,4,4,4,4,5,5,5,5,4,4,5,5,5,4,4,4,4,5,5,3,4,4,5,3,4,,8,7,,00350096
3/29/19 13:01,IP Address,216.163.213.250,16,882,FALSE,2019-04-05T13:15:0,R_237TS7NLQMXLlUv,NA,anonymous,EN,Boston,NA,3,3,2,NA,3,3,3,3,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,00350266
3/29/19 13:09,IP Address,216.163.213.250,29,870,FALSE,2019-04-05T13:24:0,R_1rNY0yjye9NqHMG,NA,anonymous,EN,Boston,NA,5,4,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,NA,4,3,2,NA,NA,NA,NA,NA,NA,NA,4,5,5,4,3,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,00350266
3/29/19 13:54,IP Address,216.163.221.171,12,322,FALSE,2019-04-05T14:0:0,R_33125RKt6ekITF2,NA,anonymous,EN,Boston,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,5,2,NA,NA,NA,NA,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,00350376
3/29/19 13:52,IP Address,216.163.221.171,11,694,FALSE,2019-04-05T14:4:0,R_2QWpiK5Nzu0LJYZ,NA,anonymous,EN,Boston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,00350376
4/5/19 14:19,IP Address,216.163.221.123,100,2270,TRUE,2019-04-05T14:57:0,R_8bP2ymOBTaiAA3n,42.28359985,anonymous,EN,Boston,NA,5,5,5,NA,4,5,5,5,4,4,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,1,3,3,3,5,5,4,4,5,5,4,5,5,5,3,5,5,5,5,4,5,5,5,5,5,4,4,4,5,4,3,5,4,4,3,5,3,4,3,3,4,4,2,3,3,5,3,4,,7,5,,00350231
4/5/19 23:28,IP Address,146.115.72.111,100,907,TRUE,2019-04-05T23:44:0,R_3nqklMgfdMmvhfF,42.41879272,anonymous,EN,Boston,NA,4,4,4,NA,4,5,5,5,4,4,5,3,1,2,3,3,4,5,4,5,4,2,4,3,3,3,4,2,4,5,5,5,5,4,4,4,2,2,3,1,1,5,2,3,3,5,3,5,4,5,5,5,5,5,5,4,3,4,4,4,4,4,3,3,NA,4,3,2,3,4,4,4,4,Staff feel micromanaged. Morale has decreased. ,NA,NA,,00350286
4/6/19 5:48,IP Address,68.163.105.157,100,1486,TRUE,2019-04-06T6:13:0,R_2yga7iFk5p00uAV,42.31199646,anonymous,EN,Boston,NA,3,4,4,NA,4,4,4,5,4,5,4,3,3,4,4,3,3,2,3,4,4,3,3,4,4,2,4,2,4,4,3,4,4,4,4,3,2,2,2,2,4,2,3,4,3,4,3,4,3,4,4,4,3,4,4,2,3,5,4,3,4,3,3,3,3,4,3,1,2,1,1,3,4,"I would like the school to have one Real curriculum for each grade, and not each teacher to have different materials to teach.",6,5,N/A,00350264
3/30/19 12:04,IP Address,209.6.9.8,35,2865,FALSE,2019-04-06T12:52:0,R_3jZkFjoN6HHhufa,NA,anonymous,EN,Boston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,NA,NA,NA,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,1,1,2,2,NA,NA,NA,NA,4,4,5,5,5,1,2,2,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,00350257
4/7/19 14:33,IP Address,73.149.56.180,100,725,TRUE,2019-04-07T14:45:0,R_D0juPpHBEeyNijD,42.17619324,anonymous,EN,Boston,NA,5,5,4,NA,4,5,5,5,5,5,5,5,4,4,4,4,4,5,4,5,5,5,5,5,5,1,4,3,4,4,4,4,4,5,4,5,5,5,5,4,5,4,4,5,4,4,3,5,4,4,3,4,4,5,2,3,2,4,4,4,4,5,4,3,4,5,4,2,2,3,3,4,4,"I'm very proud to work at the Henry Grew school. Our principal and staff are committed to continually improve ourselves and strive to make our school the best it can be. In addition to this, I believe our school has the internal trust to respectfully challenge each other so we can improve!",7,5,"I think it would be interesting to ask teachers to evaluate curricula put forth by the district and to what extent we all modify it to make it not only more cognitively demanding, but interesting and engaging for our students.",00350135
4/7/19 15:42,IP Address,73.61.15.71,100,787,TRUE,2019-04-07T15:55:0,R_2cu1SPVnaY0QgfG,42.2973938,anonymous,EN,Boston,NA,5,5,5,NA,5,5,5,5,5,5,5,4,4,4,4,4,5,5,4,5,5,5,5,4,4,2,3,3,4,5,5,4,3,3,3,3,5,5,3,2,2,4,3,NA,NA,4,5,4,5,4,4,4,5,5,4,3,3,3,3,3,4,5,4,3,4,4,5,4,5,4,5,4,4,The custodians seem overwhelmed with the building - often not enough help bec someone is out. The exterior grounds are not well maintained at all. They are neglected throughout each season.,6,5,I am not sure what you mean by non-academic staff (or whatever that phrase was). ,00350382
4/7/19 22:13,IP Address,73.61.17.20,100,443,TRUE,2019-04-07T22:20:0,R_SCaH1Ikt3ZNahIl,42.69110107,anonymous,EN,Boston,NA,5,4,4,NA,5,4,5,4,4,3,5,3,5,2,1,2,1,5,5,4,1,1,1,1,1,4,4,3,4,4,3,4,3,4,4,3,1,2,1,1,1,5,4,4,5,4,3,4,4,4,5,4,4,5,1,1,1,4,4,1,1,4,2,4,4,4,5,1,3,2,3,4,1,,9,8,,00350302
4/1/19 8:07,IP Address,172.56.23.227,34,1134,FALSE,2019-04-08T8:26:0,R_2TzMJzHaps9mBs1,NA,anonymous,EN,Boston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,3,3,3,3,5,3,3,4,4,NA,NA,NA,NA,3,1,1,1,NA,NA,NA,NA,4,3,3,NA,NA,NA,3,3,NA,,NA,NA,,NA,NA,,00350558
4/8/19 8:48,IP Address,216.163.221.61,100,528,TRUE,2019-04-08T8:57:0,R_PRF8GhIA1CQDwXf,42.2973938,anonymous,EN,Boston,NA,4,4,4,NA,4,5,4,5,4,4,4,4,3,4,3,3,4,4,3,4,4,4,1,4,4,2,1,4,2,3,4,3,2,4,3,3,4,4,5,2,2,3,3,2,2,4,4,4,4,4,4,4,4,4,4,3,2,3,3,3,2,4,3,2,3,3,3,3,3,3,4,3,2,,8,8,,00350077
4/2/19 8:02,IP Address,216.163.221.79,100,524910,TRUE,2019-04-08T9:51:0,R_dnWmk5uhfWY3tCh,42.2973938,anonymous,EN,Boston,NA,3,4,5,NA,3,5,4,5,4,4,5,4,2,3,2,4,3,4,3,3,2,2,5,2,2,3,3,3,2,3,3,2,2,3,2,3,1,1,1,2,1,3,1,3,1,5,5,2,2,2,2,2,3,5,1,1,1,1,2,2,2,3,1,1,2,3,4,1,1,2,2,3,4,,9,6,,00350013
4/8/19 9:53,IP Address,216.163.221.61,100,907,TRUE,2019-04-08T10:8:0,R_3Jw3XETYhaSLvSq,42.2973938,anonymous,EN,Boston,NA,4,3,3,NA,4,4,4,4,2,2,4,3,2,3,4,3,4,3,1,2,4,3,2,2,2,3,3,3,4,4,3,4,3,4,2,2,3,3,3,1,3,3,3,4,4,2,2,3,3,4,3,2,4,3,4,3,2,3,3,2,3,4,3,3,3,3,4,3,3,4,5,4,3,,8,7,,00350077
4/1/19 10:06,IP Address,73.218.222.119,34,368,FALSE,2019-04-08T10:13:0,R_1Kv9ZRYMMJNOkyt,NA,anonymous,EN,Boston,NA,NA,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,NA,NA,NA,5,2,4,NA,NA,NA,NA,5,4,4,4,3,3,2,4,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,2,3,NA,NA,,NA,NA,,00350346
4/1/19 11:37,IP Address,216.163.221.3,52,719,FALSE,2019-04-08T11:49:0,R_1IDYBvMMVCY8snb,NA,email,EN,Boston,NA,4,5,5,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,NA,NA,NA,4,3,3,2,3,3,3,3,3,3,NA,NA,NA,3,2,3,3,4,3,3,3,2,3,3,1,2,4,4,4,5,NA,NA,NA,NA,4,3,2,3,NA,NA,NA,NA,NA,NA,3,5,3,5,NA,NA,,NA,NA,,00350382
4/8/19 11:50,IP Address,216.163.221.61,100,675,TRUE,2019-04-08T12:2:0,R_1DNDMNmgQFWMXSd,42.2973938,anonymous,EN,Boston,NA,5,4,5,NA,5,5,5,4,4,4,4,4,2,4,5,3,4,4,2,3,4,4,3,4,4,2,4,2,4,4,4,4,4,4,4,4,3,3,4,2,2,3,3,3,2,4,5,5,5,4,4,4,4,5,3,3,4,5,3,3,3,4,5,4,4,3,3,4,4,4,5,3,3,,8,7,,00350077
4/8/19 11:53,IP Address,216.163.221.61,100,852,TRUE,2019-04-08T12:7:0,R_4NPCLsIWUrgAzq9,42.2973938,anonymous,EN,Boston,NA,5,5,4,NA,4,5,5,5,4,4,5,5,3,4,4,3,4,4,4,3,5,4,3,5,5,2,3,1,4,5,4,5,4,4,4,4,4,3,5,1,2,4,3,4,3,5,5,4,4,4,3,4,4,5,3,3,2,4,4,4,4,4,3,3,4,3,4,3,4,3,4,3,4,,9,7,,00350077
4/8/19 12:38,IP Address,66.87.177.157,100,1420,TRUE,2019-04-08T13:2:0,R_1gtNCIKC6jyX2rb,41.82400513,anonymous,EN,Boston,NA,4,3,4,NA,3,4,4,1,3,4,4,4,2,2,4,1,3,3,3,5,1,1,1,2,2,2,2,3,2,2,3,3,2,2,2,4,3,3,2,4,5,4,4,2,1,4,4,1,3,3,2,4,3,3,2,2,1,4,1,2,1,2,1,2,2,2,4,5,5,4,4,3,3,No.,NA,NA,I am not  interested. ,00350179
4/8/19 13:31,IP Address,216.163.222.11,100,321,TRUE,2019-04-08T13:37:0,R_Zf00LZ3qS6qfZHr,42.29040527,anonymous,EN,Boston,NA,4,4,4,NA,4,5,4,5,3,3,4,3,2,3,3,3,3,3,1,1,3,2,4,2,2,4,3,2,4,3,4,4,4,3,3,3,1,2,3,1,1,3,3,4,3,4,4,4,3,3,3,3,4,3,4,4,1,3,2,4,3,5,4,4,3,3,4,1,3,1,3,4,3,,8,6,,00350575
4/8/19 13:31,IP Address,216.163.221.149,100,462,TRUE,2019-04-08T13:39:0,R_3stsanSJdSWmTrH,42.2973938,anonymous,EN,Boston,NA,5,5,5,NA,4,5,5,4,4,4,4,3,2,3,3,3,5,4,4,4,5,4,5,5,4,2,3,3,3,4,4,4,3,4,3,4,3,1,1,1,3,3,3,3,4,4,4,4,4,4,4,3,5,4,5,5,5,4,4,3,3,4,3,3,3,4,4,3,3,2,2,3,4,,9,7,,00350346
4/8/19 13:34,IP Address,216.163.213.15,100,336,TRUE,2019-04-08T13:39:0,R_12J40Fak2DDzXrr,42.29040527,anonymous,EN,Boston,NA,5,4,4,NA,4,5,5,5,5,5,5,5,3,5,5,5,5,5,4,5,5,4,5,5,5,1,4,1,3,4,4,4,3,5,4,4,4,4,4,4,4,5,5,5,5,4,4,4,5,4,4,4,5,5,2,2,5,5,5,4,5,4,3,3,4,4,5,4,4,4,5,4,4,,9,7,,00350268
4/8/19 13:32,IP Address,216.163.221.87,100,458,TRUE,2019-04-08T13:40:0,R_1DtKABNI3ywfxGs,42.2973938,anonymous,EN,Boston,NA,5,4,5,NA,5,5,5,4,3,3,5,3,1,3,4,4,3,4,2,5,3,1,1,4,3,4,3,2,3,3,3,3,3,4,3,3,3,4,3,1,3,2,3,3,3,4,5,3,3,4,5,5,5,4,4,4,2,2,3,3,3,5,4,3,4,4,4,3,4,2,3,4,3,,7,5,,00350190
4/8/19 13:32,IP Address,216.163.221.236,100,497,TRUE,2019-04-08T13:40:0,R_ZDLDehoxXnAK2d3,42.2973938,anonymous,EN,Boston,NA,5,5,5,NA,4,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5,1,4,2,5,4,5,5,4,4,5,5,4,4,4,4,4,5,3,4,4,5,5,5,5,5,5,5,5,5,3,3,3,5,5,4,5,4,4,4,3,4,3,4,4,4,4,4,4,,9,7,,00350530
4/8/19 13:31,IP Address,216.163.221.13,100,547,TRUE,2019-04-08T13:40:0,R_3HjfLFRFZrQhLq6,42.2973938,anonymous,EN,Boston,NA,4,4,4,NA,4,5,4,5,5,2,4,1,2,1,1,2,1,3,2,2,1,1,1,1,1,5,2,3,4,3,4,3,3,3,3,3,3,2,2,5,3,2,2,2,2,4,3,3,4,5,4,4,5,5,3,3,3,3,2,3,2,4,2,2,4,3,5,1,4,1,3,3,1,,5,5,,00350390
4/8/19 13:32,IP Address,216.163.213.147,100,517,TRUE,2019-04-08T13:41:0,R_28TkXPJvoNDpRM5,42.29040527,anonymous,EN,Boston,NA,4,4,4,NA,4,4,4,4,3,3,4,3,4,3,3,2,3,5,5,4,3,3,3,4,4,2,2,3,3,4,4,4,4,4,4,3,1,1,2,3,3,4,3,4,4,4,4,4,5,5,5,5,5,4,1,3,3,4,4,3,4,5,3,3,3,4,4,4,4,5,5,4,3,,9,6,,00350167
4/8/19 13:31,IP Address,174.192.24.250,100,559,TRUE,2019-04-08T13:41:0,R_3I0QApyoK863g0u,42.35620117,anonymous,EN,Boston,NA,5,5,4,NA,5,4,5,4,5,5,5,4,2,4,3,4,4,4,4,5,5,5,5,5,4,1,3,2,3,3,3,3,3,4,4,3,2,2,5,1,3,4,1,4,2,4,3,4,4,4,3,5,5,5,4,4,3,3,3,2,3,4,2,2,3,3,3,2,3,3,4,4,4,,7,7,,00350278
4/8/19 13:30,IP Address,216.163.213.101,100,629,TRUE,2019-04-08T13:41:0,R_3R26rOLxS5Yt7mY,42.29040527,anonymous,EN,Boston,NA,5,4,4,NA,4,5,5,5,4,3,4,4,2,3,3,4,4,4,3,3,5,5,5,4,4,2,3,3,2,3,4,4,3,3,3,2,3,2,3,3,2,5,2,5,4,4,3,3,5,3,4,4,5,3,NA,NA,NA,2,1,2,1,3,2,2,3,3,3,3,3,1,1,4,3,This is the first time in 4 or 5 years that we have a principal with sound academic understanding and the courage to speak up for the students and teachers at our school. It is amazing to have a leader that has an academic vision and is willing to provide structures to make that vision come to life.,9,NA,,00350227
4/8/19 13:32,IP Address,216.163.213.232,100,560,TRUE,2019-04-08T13:41:0,R_3kNATArr72G4ZBM,42.29040527,anonymous,EN,Boston,NA,4,3,4,NA,5,5,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,3,4,3,2,4,4,4,3,4,4,3,4,4,4,4,4,4,5,5,4,5,5,4,4,3,3,4,4,4,4,3,4,4,4,4,5,5,2,5,3,3,,8,5,,00350546
4/8/19 13:30,IP Address,216.163.222.51,100,637,TRUE,2019-04-08T13:41:0,R_T88EEtLeHkXw81j,42.29040527,anonymous,EN,Boston,NA,4,4,4,NA,4,4,4,4,4,4,5,5,2,5,5,5,5,5,5,5,5,3,4,5,4,2,4,2,4,5,4,4,4,5,5,5,5,5,5,4,4,3,3,3,3,4,4,5,3,4,4,3,4,5,4,4,3,2,4,5,5,5,4,4,5,5,4,3,3,4,4,4,4,,7,5,,00350096
4/8/19 13:33,IP Address,216.163.213.65,100,473,TRUE,2019-04-08T13:41:0,R_3k04g72Iadq4Zmb,42.29040527,anonymous,EN,Boston,NA,5,5,4,NA,4,4,4,4,4,4,5,4,3,3,4,4,4,5,3,4,5,4,4,4,4,2,5,1,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,3,3,3,4,4,3,4,4,3,3,3,4,4,3,3,3,4,3,4,,8,7,,00350266
4/8/19 13:35,IP Address,107.77.192.130,100,383,TRUE,2019-04-08T13:41:0,R_3R2SRJb6ol9ckd7,37.75100708,anonymous,EN,Boston,NA,4,4,5,NA,5,4,4,5,2,2,3,2,5,1,2,1,1,4,2,1,4,4,4,2,2,4,4,2,3,3,2,3,3,3,2,2,3,3,4,4,4,3,4,4,4,4,4,3,3,3,3,4,4,5,1,3,1,3,3,2,2,4,2,3,1,3,3,3,3,3,4,3,3,,8,7,,00350008
4/8/19 13:36,IP Address,216.163.222.11,100,334,TRUE,2019-04-08T13:41:0,R_ThMHbcKbsuFhGox,42.29040527,anonymous,EN,Boston,NA,5,5,5,NA,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,3,2,3,2,4,5,5,4,4,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,"I am thankful for Dr. Freeman-Wisdom's leadership of our school.  She supports students, families, and teachers alike.  She sets high standards for herself and for the community, with empathy, enthusiasm and, yes, wisdom!",9,5,,00350575
4/8/19 13:31,IP Address,216.163.213.15,100,649,TRUE,2019-04-08T13:42:0,R_20NiAzNIYsBaKtX,42.29040527,anonymous,EN,Boston,NA,4,4,4,NA,4,5,4,4,4,3,5,3,5,3,3,2,3,5,3,5,3,4,4,3,3,3,4,2,4,4,3,4,4,3,3,3,4,4,4,4,4,4,3,3,3,4,4,4,4,3,3,3,2,3,3,3,3,5,4,3,4,3,3,3,3,3,3,3,3,4,5,3,4,"The Dever Elementary School has made remarkable progress over the years. We have had many visitors who have also noted marked progress, certainly in comparison to other BPS schools as well as other Boston metro district schools.",7,6,,00350268
4/8/19 13:31,IP Address,216.163.222.5,100,641,TRUE,2019-04-08T13:42:0,R_2fdmjr4uN8Vw36g,42.29040527,anonymous,EN,Boston,NA,5,5,5,NA,4,5,5,5,5,5,5,4,2,5,4,3,5,4,5,4,5,4,5,4,4,2,4,2,4,4,4,3,2,5,5,5,5,5,5,5,3,5,2,4,4,3,4,4,5,4,4,3,5,5,3,3,4,5,5,4,5,4,3,3,4,4,4,4,4,4,4,4,4,,8,7,,00350537
4/8/19 13:32,IP Address,216.163.213.165,100,658,TRUE,2019-04-08T13:43:0,R_enzRDP4pt2QSoAV,42.29040527,anonymous,EN,Boston,NA,4,3,4,NA,4,5,4,5,2,2,5,1,2,1,1,2,1,1,3,4,1,1,1,1,1,5,1,4,2,2,3,2,1,2,1,1,3,3,1,3,3,1,5,1,1,3,2,3,2,5,5,5,5,5,1,1,1,1,1,1,1,2,2,2,2,3,3,3,4,3,,3,1,"the principal lies to teachers, in the end, no one can trust her, but we have heard all the other schools are just as bad.  ",9,9,,00350430
4/8/19 13:33,IP Address,216.163.221.19,100,579,TRUE,2019-04-08T13:43:0,R_7QyDs1scEGW6gJb,42.2973938,anonymous,EN,Boston,NA,5,4,5,NA,5,5,5,5,5,5,5,4,2,4,4,4,4,4,4,5,4,5,4,4,4,2,3,3,4,4,5,4,4,4,4,4,5,4,4,4,3,4,3,4,4,4,4,5,4,4,4,5,5,5,4,5,4,4,4,3,4,5,4,4,4,4,5,5,5,3,5,4,4,,8,7,,00350012
4/8/19 13:33,IP Address,216.163.213.184,100,608,TRUE,2019-04-08T13:43:0,R_pQSYqmZtpcLhxSx,42.29040527,anonymous,EN,Boston,NA,5,3,2,NA,4,5,4,2,2,2,4,1,5,1,2,NA,NA,2,1,3,1,2,2,1,1,4,3,1,3,2,2,2,2,3,1,2,3,2,1,2,1,1,1,1,1,4,4,4,3,4,3,3,4,5,1,2,1,2,2,2,2,3,3,3,3,4,4,3,3,2,3,3,2,,NA,NA,,35050405
4/8/19 13:36,IP Address,216.163.221.200,100,415,TRUE,2019-04-08T13:43:0,R_3iUxTLBTpt9nOwP,42.2973938,anonymous,EN,Boston,NA,4,4,3,NA,3,5,4,5,5,5,4,4,1,1,3,3,3,2,3,5,2,1,1,3,3,5,4,2,4,4,4,4,4,4,4,4,3,2,2,2,3,3,1,2,3,2,3,2,4,4,4,3,5,5,1,2,1,5,3,3,4,3,2,2,3,3,3,1,1,1,1,4,4,,7,5,,00350542
4/8/19 13:32,IP Address,216.163.221.163,100,719,TRUE,2019-04-08T13:44:0,R_1OCwoOl1vQVWPt6,42.2973938,anonymous,EN,Boston,NA,5,5,5,NA,5,5,4,4,4,4,3,3,3,3,2,4,3,3,3,4,5,4,4,5,3,2,3,3,3,4,4,4,3,3,4,3,2,2,2,3,1,4,2,2,2,3,3,3,3,4,4,4,4,5,2,2,1,5,3,1,3,4,2,2,3,3,3,3,4,2,4,3,4,,8,7,,00350375
4/8/19 13:38,IP Address,216.163.221.149,100,402,TRUE,2019-04-08T13:45:0,R_D8XctEvdJ2caC3v,42.2973938,anonymous,EN,Boston,NA,5,4,4,NA,5,5,5,4,3,4,3,2,2,1,1,2,1,3,3,3,2,1,2,3,4,4,5,1,5,4,5,5,4,4,3,3,3,4,2,2,2,1,2,2,1,4,3,5,4,3,3,3,4,4,4,4,3,3,2,1,3,4,4,4,4,4,4,3,3,3,3,3,2,,7,5,,00350346
4/8/19 13:38,IP Address,172.56.22.234,100,437,TRUE,2019-04-08T13:45:0,R_3peWxQjbqLbGin6,42.35620117,anonymous,EN,Boston,NA,4,5,4,NA,4,5,5,4,3,3,3,3,2,3,2,2,1,4,3,4,1,1,1,2,3,4,3,3,2,3,3,3,2,3,3,2,2,2,1,2,3,2,1,3,3,4,3,3,4,4,4,4,3,5,3,3,3,4,2,3,2,4,2,2,3,3,4,2,3,3,4,3,2,,7,8,,00350390
4/8/19 13:40,IP Address,71.233.148.57,100,343,TRUE,2019-04-08T13:46:0,R_2amGb78NRD4VSXf,42.36489868,anonymous,EN,Boston,NA,4,3,2,NA,4,3,3,4,2,2,3,2,2,3,2,4,3,3,4,5,2,2,2,1,2,5,3,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,3,3,4,4,2,2,2,3,,8,NA,,00350565
4/8/19 13:39,IP Address,216.163.221.236,100,392,TRUE,2019-04-08T13:46:0,R_3mlNV3n4i1DxXOB,42.2973938,anonymous,EN,Boston,NA,5,5,5,NA,5,5,5,5,5,5,4,5,4,4,5,4,4,4,4,5,5,5,4,5,5,1,5,1,5,4,4,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,4,4,4,5,3,3,2,5,5,4,5,4,4,3,4,4,4,4,3,4,4,3,4,,9,8,,00350530
4/8/19 13:37,IP Address,216.163.221.21,100,539,TRUE,2019-04-08T13:46:0,R_2YKccKaLSMqBHKg,42.2973938,anonymous,EN,Boston,NA,4,4,4,NA,4,5,5,5,4,4,5,3,4,1,2,1,2,4,4,4,2,2,1,3,4,2,5,1,5,5,5,4,4,2,3,3,4,4,4,4,4,3,3,4,2,4,4,4,4,4,4,4,4,5,2,1,1,1,2,2,2,5,3,2,3,4,4,4,4,4,4,4,3,,8,8,,00350360
4/8/19 13:35,IP Address,216.163.213.250,100,774,TRUE,2019-04-08T13:47:0,R_1NdIbYlZ3ZC7ail,42.29040527,anonymous,EN,Boston,NA,4,5,4,NA,5,5,5,5,4,3,4,3,1,2,2,3,3,3,3,2,2,1,2,3,4,3,4,2,4,4,4,4,4,3,4,2,3,3,4,3,2,2,2,2,2,4,4,4,4,4,4,4,5,5,3,3,2,2,3,2,3,5,4,4,4,4,3,2,2,3,3,3,3,,8,6,,00350266
