StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,District,School- Lee,School- Maynard,Q145_1,Q145_2,Q145_3,LASID,Grade,s-emsa-q1,s-emsa-q2,s-emsa-q3,s-tint-q1,s-tint-q2,s-tint-q3,s-tint-q4,s-tint-q5,s-acpr-q1,s-acpr-q2,s-acpr-q3,s-acpr-q4,s-cure-q1,s-cure-q2,s-cure-q3,s-cure-q4,s-sten-q1,s-sten-q2,s-sten-q3,s-sper-q1,s-sper-q2,s-sper-q3,s-sper-q4,s-civp-q1,s-civp-q2,s-civp-q3,s-civp-q4,s-grmi-q1,s-grmi-q2,s-grmi-q3,s-grmi-q4,s-appa-q1,s-appa-q2,s-appa-q3,s-peff-q1,s-peff-q2,s-peff-q3,s-peff-q4,s-peff-q5,s-peff-q6,s-sbel-q1,s-sbel-q2,s-sbel-q3,s-sbel-q4,s-sbel-q5,s-phys-q1,s-phys-q2,s-phys-q3,s-phys-q4,s-vale-q1,s-vale-q2,s-vale-q3,s-vale-q4,s-acst-q1,s-acst-q2,s-acst-q3,s-sust-q1,s-sust-q2,s-grit-q1,s-grit-q2,s-grit-q3,s-grit-q4,s-expa-q1,s-poaf-q1,s-poaf-q2,s-poaf-q3,s-poaf-q4,s-tint-q1-1,s-tint-q2-1,s-tint-q3-1,s-tint-q4-1,s-tint-q5-1,s-acpr-q1-1,s-acpr-q2-1,s-acpr-q3-1,s-acpr-q4-1,s-peff-q1-1,s-peff-q2-1,s-peff-q3-1,s-peff-q4-1,s-peff-q5-1,s-peff-q6-1,Q2,QA3,Qa4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q168_1,Q168_2,Q168_3,Q168_4,Q168_5,Q168_6,Q168_7,Q169,Q3,Q4,Gender,Gender_3_TEXT,Race,Race_7_TEXT,Q_Language,MathTeacher,ScienceTeacher,SocialTeacher,EnglishTeacher
2023-03-17 8:45:04,2023-03-17 8:55:22,0,73.69.127.60,100,617,1,2023-03-16T10:27:324,R_27KfX34y6xRXW8o,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,4,25,106,400186,12,1,5,1,,,,,,,,,,1,1,1,1,1,1,2,4,4,4,4,4,5,3,5,4,4,3,3,3,1,3,,,,,,,,,,,,4,5,1,5,3,1,1,4,1,1,1,,,,,,,,,,,,3,4,3,3,3,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,EN,,,,English teacher
2023-03-17 8:47:58,2023-03-17 9:01:52,0,71.174.81.214,100,834,1,2023-03-16T10:27:325,R_W0NTQxJnfYQXTqN,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,11,3,105,1832,12,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,2,3,1,,,,,,,4,4,3,4,3,4,4,4,4,3,3,3,3,4,4,4,4,4,3,4,3,3,1,4,3,3,4,,,,,,4,4,4,4,4,4,3,3,3,3,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,Math teacher,,,
2023-03-17 9:03:18,2023-03-17 9:04:38,0,71.174.81.214,100,79,1,2023-03-16T10:27:326,R_3h4Ts3CR8UwQpLO,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,,,Social Studies teacher,
2023-03-17 7:57:00,2023-03-17 9:11:06,0,71.174.81.214,100,4445,1,2023-03-16T10:27:327,R_2v7ZZHkDnrfN9If,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,,,,English teacher
2023-03-17 8:50:49,2023-03-17 9:13:18,0,71.174.81.214,100,1348,1,2023-03-16T10:27:328,R_3it0aGd8gOK0MT5,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,4,105,3994,12,,,,,,,,,,,,,2,3,3,3,2,3,3,,,,,3,4,4,4,,,,,,,,,,,,,,2,2,1,3,2,5,5,4,5,4,2,2,2,1,1,1,1,3,3,4,3,4,4,1,1,1,3,,,,,,,,,,4,4,4,4,3,4,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,,English teacher
2023-03-17 9:05:09,2023-03-17 9:16:06,0,71.174.81.214,100,656,1,2023-03-16T10:27:329,R_1nZXCVYlAN5KNqS,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,11,19,110,3155,7,,,,,,,,,,,,,,,,,,,,3,4,3,4,,,,,,,,,2,2,2,,,,,,,4,4,3,4,1,5,4,3,5,4,2,2,4,3,3,2,1,3,5,5,5,5,2,3,3,3,3,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,3,ground hog,5,,EN,,,,English teacher
2023-03-17 7:56:57,2023-03-17 10:28:02,0,71.174.81.214,100,9065,1,2023-03-16T10:27:330,R_RaWFVd497duc2T7,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,,,,English teacher
2023-03-17 10:33:08,2023-03-17 10:37:40,0,68.163.101.242,100,271,1,2023-03-16T10:27:331,R_2vi9ERFojPD8M2l,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,1,1,108,1234,11,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,1,1,1,1,1,5,5,1,5,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,EN,,Science teacher,,
2023-03-17 11:03:53,2023-03-17 11:11:37,0,73.182.147.124,100,464,1,2023-03-16T10:27:332,R_3RkKr3uUyzWobiU,,,,,42.4337,-71.4568,anonymous,PT-BR,2,,1740505,6,24,106,400159,12,,,,,,,,,,,,,,,,,,,,3,4,4,4,,,,,,,,,5,4,3,,,,,,,4,5,4,5,4,5,5,4,5,5,5,5,4,2,2,2,3,3,4,4,3,2,4,4,4,4,4,,,,,,5,4,4,5,4,5,4,4,3,4,,,,,,,,,,,,,,,,,,,,,1,,4,,PT-BR,,,,Professor de Inglês
2023-03-17 11:06:16,2023-03-17 11:14:02,0,71.232.193.6,100,466,1,2023-03-16T10:27:333,R_3Ofva614d4loKug,,,,,42.4378,-71.2239,anonymous,EN,2,,1740505,9,12,108,400077,9,1,2,3,,,,,,,,,,3,3,3,5,4,5,3,5,5,5,5,5,4,5,5,1,2,3,1,1,3,1,,,,,,,,,,,,5,5,4,5,5,5,5,5,4,3,4,,,,,,,,,,,,5,2,4,3,4,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,Social Studies teacher,
2023-03-17 7:57:02,2023-03-17 7:59:03,0,71.174.81.214,27,120,0,2023-03-16T10:27:334,R_33wYTXpIVG9T3Qq,,,,,,,anonymous,EN,2,,1740505,1,29,106,1842,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,EN,,,Social Studies teacher,
2023-03-17 8:02:25,2023-03-17 8:11:16,0,71.174.81.214,27,531,0,2023-03-16T10:27:335,R_3s5OlM1bKH3XByW,,,,,,,anonymous,EN,2,,1740505,3,26,108,3755,10,,,,,,,,,,,,,,,,,3,3,3,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,3,,,,,,4,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,,,Social Studies teacher,
2023-03-17 8:09:11,2023-03-17 8:11:35,0,71.174.81.214,27,143,0,2023-03-16T10:27:336,R_2S9rgOM0p3uKFIj,,,,,,,anonymous,EN,2,,1740505,,,,,10,,,,,,,,,,,,,,,,,2,2,3,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,3,3,2,3,5,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,,Science teacher,,
2023-03-17 8:19:38,2023-03-17 8:20:26,0,71.174.81.214,26,48,0,2023-03-16T10:27:337,R_1gU98Vha8v9Gipi,,,,,,,anonymous,EN,2,,1740505,11,10,102,LASID,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,,Science teacher,,
2023-03-17 8:16:49,2023-03-17 8:22:47,0,71.174.81.214,27,357,0,2023-03-16T10:27:338,R_ujIaBf1AeiZHsyt,,,,,,,anonymous,EN,2,,1740505,10,24,108,3043,9,,,,,,,,,,,,,3,3,3,3,,,,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,,,,English teacher
2023-03-17 7:59:22,2023-03-17 8:33:53,0,71.174.81.214,26,2070,0,2023-03-16T10:27:339,R_2VjYlzXgjTSOm6i,,,,,,,anonymous,EN,2,,1740505,5,3,107,dc244611,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,Math teacher,,,
2023-03-17 8:49:00,2023-03-17 8:52:14,0,108.26.167.220,27,194,0,2023-03-16T10:27:340,R_3ikaFUlr4ymU2mV,,,,,,,anonymous,EN,2,,1740505,4,23,109,3039,9,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,,Science teacher,,
2023-03-17 9:11:36,2023-03-17 9:12:24,0,71.174.81.214,27,47,0,2023-03-16T10:27:341,R_3Eg0L1e6OMZ0rJS,,,,,,,anonymous,EN,2,,1740505,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,,Science teacher,,
2023-03-17 23:16:25,2023-03-17 23:20:01,0,73.182.146.242,27,216,0,2023-03-16T10:27:342,R_3edYdg1AODnVo5j,,,,,,,anonymous,EN,2,,1740505,11,12,104,234324,12,,,,,,,,,,,,,,,,,5,5,5,,,,,,,,,5,5,5,5,1,4,1,,,,,,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,4,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,EN,,,Social Studies teacher,
2023-03-20 8:10:07,2023-03-20 8:18:14,0,71.174.81.214,26,487,0,2023-03-16T10:27:343,R_2foIwcemPwDiRDZ,,,,,,,anonymous,EN,2,,1740505,6,19,109,3100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,Math teacher,,,
